candidate,params,accuracy,balanced_accuracy,precision,recall,f1,mcc,brier,auroc,auprc
0,{},0.5714285714285714,0.5714285714285714,0.5833333333333334,0.5,0.5384615384615384,0.14433756729740643,0.26581450519969707,0.6224489795918368,0.7205464509035937
1,"{'max_depth': 2, 'min_child_weight': 4, 'n_estimators': 400, 'learning_rate': 0.03}",0.5714285714285714,0.5714285714285714,0.5833333333333334,0.5,0.5384615384615384,0.14433756729740643,0.2688532032507322,0.6377551020408163,0.6803633363415973
2,"{'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 260, 'learning_rate': 0.04}",0.6071428571428571,0.6071428571428572,0.6153846153846154,0.5714285714285714,0.5925925925925926,0.21483446221182986,0.25111803090774437,0.6479591836734694,0.7278123159334339
3,"{'max_depth': 3, 'min_child_weight': 7, 'n_estimators': 350, 'learning_rate': 0.03, 'reg_lambda': 2.0, 'colsample_bytree': 0.65}",0.5714285714285714,0.5714285714285714,0.5833333333333334,0.5,0.5384615384615384,0.14433756729740643,0.2585826625497312,0.6020408163265307,0.7111319376929053
