feature,modality,gene_symbol,selection_reason,training_variance
mut::damaging::TRMT9B (57604),mutations,TRMT9B,variance,0.06036676466464996
mut::damaging::RAB40A (142684),mutations,RAB40A,variance,0.06036676466464996
mut::damaging::SORCS3 (22986),mutations,SORCS3,variance,0.059840310364961624
mut::damaging::ZNF609 (23060),mutations,ZNF609,variance,0.059840310364961624
mut::damaging::BRCA1 (672),mutations,BRCA1,variance,0.059840310364961624
mut::damaging::MLH1 (4292),mutations,MLH1,variance,0.059840310364961624
mut::damaging::PBRM1 (55193),mutations,PBRM1,variance,0.059840310364961624
mut::damaging::ZNF711 (7552),mutations,ZNF711,variance,0.059840310364961624
mut::damaging::CCDC73 (493860),mutations,CCDC73,variance,0.05919686332345009
mut::damaging::SETD1B (23067),mutations,SETD1B,variance,0.05919686332345009
mut::damaging::NRAS (4893),mutations,NRAS,biology,0.003816793905571103
mut::damaging::KRAS (3845),mutations,KRAS,biology,0.0
mut::damaging::DUSP6 (1848),mutations,DUSP6,biology,0.007604340091347694
mut::damaging::SPRY2 (10253),mutations,SPRY2,biology,0.0
mut::damaging::MAP2K1 (5604),mutations,MAP2K1,biology,0.003816793905571103
mut::damaging::EGFR (1956),mutations,EGFR,biology,0.01509169116616249
mut::damaging::BRAF (673),mutations,BRAF,biology,0.007604340091347694
mut::hotspot::NRAS (4893),mutations,NRAS,biology,0.03329823538661003
mut::hotspot::MAP2K1 (5604),mutations,MAP2K1,biology,0.011362639255821705
mut::hotspot::NF1 (4763),mutations,NF1,biology,0.034117165952920914
mut::hotspot::EGFR (1956),mutations,EGFR,biology,0.02645432949066162
cn::MYC (4609),copy_number,MYC,variance,0.5810610055923462
cn::MIEN1 (84299),copy_number,MIEN1,variance,0.5632126331329346
cn::ERBB2 (2064),copy_number,ERBB2,variance,0.5585049986839294
cn::PGAP3 (93210),copy_number,PGAP3,variance,0.5443141460418701
cn::GRB7 (2886),copy_number,GRB7,variance,0.5318545699119568
cn::TCAP (8557),copy_number,TCAP,variance,0.4471776783466339
cn::PNMT (5409),copy_number,PNMT,variance,0.4190078675746918
cn::STARD3 (10948),copy_number,STARD3,variance,0.3382526636123657
cn::PPP1R1B (84152),copy_number,PPP1R1B,variance,0.3346153199672699
cn::IKZF3 (22806),copy_number,IKZF3,variance,0.3220447599887848
cn::POU5F1B (5462),copy_number,POU5F1B,variance,0.3063499629497528
cn::ZPBP2 (124626),copy_number,ZPBP2,variance,0.30321672558784485
cn::NEUROD2 (4761),copy_number,NEUROD2,variance,0.3022032380104065
cn::MDM2 (4193),copy_number,MDM2,variance,0.2603403329849243
cn::CCL3L3 (414062),copy_number,CCL3L3,variance,0.24812442064285278
cn::FADD (8772),copy_number,FADD,variance,0.24208538234233856
cn::LRATD2 (157638),copy_number,LRATD2,variance,0.23281188309192657
cn::FGF4 (2249),copy_number,FGF4,variance,0.2280038744211197
cn::FGF19 (9965),copy_number,FGF19,variance,0.22295886278152466
cn::KRAS (3845),copy_number,KRAS,variance+biology,0.22227217257022858
cn::LTO1 (220064),copy_number,LTO1,variance,0.22209420800209045
cn::CCND1 (595),copy_number,CCND1,variance,0.21921589970588684
cn::ETFRF1 (144363),copy_number,ETFRF1,variance,0.21709224581718445
cn::MYEOV (26579),copy_number,MYEOV,variance,0.21607144176959991
cn::ENSG00000260861,copy_number,ENSG00000260861,variance,0.21431860327720642
cn::KRTAP9-6 (100507608),copy_number,KRTAP9-6,variance,0.21330872178077698
cn::ACOT1 (641371),copy_number,ACOT1,variance,0.20806726813316345
cn::FGF3 (2248),copy_number,FGF3,variance,0.20780596137046814
cn::ANO1 (55107),copy_number,ANO1,variance,0.20405472815036774
cn::SIRPB1 (10326),copy_number,SIRPB1,variance,0.20386795699596405
cn::ENSG00000264545,copy_number,ENSG00000264545,variance,0.20242223143577576
cn::CDKN2A (1029),copy_number,CDKN2A,variance,0.1989690065383911
cn::LCE3B (353143),copy_number,LCE3B,variance,0.19363859295845032
cn::SEC61G (23480),copy_number,SEC61G,variance,0.19226501882076263
cn::MYCN (4613),copy_number,MYCN,variance,0.19157758355140686
cn::LCE3C (353144),copy_number,LCE3C,variance,0.1912125200033188
cn::SMIM38 (107984345),copy_number,SMIM38,variance,0.18876776099205017
cn::MTAP (4507),copy_number,MTAP,variance,0.18829956650733948
cn::GSTM1 (2944),copy_number,GSTM1,variance,0.18780681490898132
cn::CDK4 (1019),copy_number,CDK4,variance,0.18638555705547333
cn::CDKN2B (1030),copy_number,CDKN2B,variance,0.18418759107589722
cn::TSPAN31 (6302),copy_number,TSPAN31,variance,0.18346814811229706
cn::CTTN (2017),copy_number,CTTN,variance,0.18178732693195343
cn::UGT2B17 (7367),copy_number,UGT2B17,variance,0.17933057248592377
cn::PPFIA1 (8500),copy_number,PPFIA1,variance,0.1785852462053299
cn::TRIB1 (10221),copy_number,TRIB1,variance,0.17841364443302155
cn::ORMDL3 (94103),copy_number,ORMDL3,variance,0.17775912582874298
cn::AGAP2 (116986),copy_number,AGAP2,variance,0.17628638446331024
cn::GSDMB (55876),copy_number,GSDMB,variance,0.1760600209236145
cn::SLC35E3 (55508),copy_number,SLC35E3,variance,0.17466652393341064
cn::LRRC3C (100505591),copy_number,LRRC3C,variance,0.17313002049922943
cn::CD44 (960),copy_number,CD44,variance,0.1725846230983734
cn::GSDMA (284110),copy_number,GSDMA,variance,0.1704462319612503
cn::CDK6 (1021),copy_number,CDK6,variance,0.16903090476989746
cn::IRAG2 (4033),copy_number,IRAG2,variance,0.16505977511405945
cn::YAP1 (10413),copy_number,YAP1,variance,0.16482488811016083
cn::ENSG00000287725,copy_number,ENSG00000287725,variance,0.16396676003932953
cn::MRGPRD (116512),copy_number,MRGPRD,variance,0.16249138116836548
cn::CFAP300 (85016),copy_number,CFAP300,variance,0.16230401396751404
cn::CDK12 (51755),copy_number,CDK12,variance,0.16170525550842285
cn::RNF139 (11236),copy_number,RNF139,variance,0.1616024225950241
cn::RPL19 (6143),copy_number,RPL19,variance,0.16139942407608032
cn::OR4P4 (81300),copy_number,OR4P4,variance,0.16038674116134644
cn::MARCHF9 (92979),copy_number,MARCHF9,variance,0.16026778519153595
cn::MRGPRF (116535),copy_number,MRGPRF,variance,0.15935634076595306
cn::SIGLEC5 (8778),copy_number,SIGLEC5,variance,0.1588592380285263
cn::OR4S2 (219431),copy_number,OR4S2,variance,0.15859468281269073
cn::ENSG00000268500,copy_number,ENSG00000268500,variance,0.1576632857322693
cn::OR4C11 (219429),copy_number,OR4C11,variance,0.15706555545330048
cn::CYP27B1 (1594),copy_number,CYP27B1,variance,0.15625829994678497
cn::SLC1A2 (6506),copy_number,SLC1A2,variance,0.156011164188385
cn::TPCN2 (219931),copy_number,TPCN2,variance,0.15562018752098083
cn::CSF3 (1440),copy_number,CSF3,variance,0.15473535656929016
cn::EEF1AKMT3 (25895),copy_number,EEF1AKMT3,variance,0.15256261825561523
cn::METTL1 (4234),copy_number,METTL1,variance,0.1516086757183075
cn::OR4C6 (219432),copy_number,OR4C6,variance,0.14961682260036469
cn::OS9 (10956),copy_number,OS9,variance,0.14865058660507202
cn::DMRTA1 (63951),copy_number,DMRTA1,variance,0.14850422739982605
cn::MMP7 (4316),copy_number,MMP7,variance,0.14785423874855042
cn::PDHX (8050),copy_number,PDHX,variance,0.14772306382656097
cn::ZNF572 (137209),copy_number,ZNF572,variance,0.1470615714788437
cn::TRMT12 (55039),copy_number,TRMT12,variance,0.14662837982177734
cn::IGHMBP2 (3508),copy_number,IGHMBP2,variance,0.1455858051776886
cn::PIP4K2C (79837),copy_number,PIP4K2C,variance,0.14554429054260254
cn::OR4K5 (79317),copy_number,OR4K5,variance,0.1454733908176422
cn::WASHC5 (9897),copy_number,WASHC5,variance,0.14522820711135864
cn::SQLE (6713),copy_number,SQLE,variance,0.144957035779953
cn::NSMCE2 (286053),copy_number,NSMCE2,variance,0.1448594629764557
cn::DTX3 (196403),copy_number,DTX3,variance,0.1447472721338272
cn::ARHGEF25 (115557),copy_number,ARHGEF25,variance,0.14446428418159485
cn::ENSG00000287908,copy_number,ENSG00000287908,variance,0.1438765525817871
cn::KLHL38 (340359),copy_number,KLHL38,variance,0.14322584867477417
cn::NT5C3B (115024),copy_number,NT5C3B,variance,0.14274345338344574
cn::NDUFB9 (4715),copy_number,NDUFB9,variance,0.1421511024236679
cn::SIGLEC14 (100049587),copy_number,SIGLEC14,variance,0.14180606603622437
cn::MMP27 (64066),copy_number,MMP27,variance,0.1414031982421875
cn::B4GALNT1 (2583),copy_number,B4GALNT1,variance,0.14117680490016937
cn::BTNL3 (10917),copy_number,BTNL3,variance,0.14106163382530212
cn::FAM133B (257415),copy_number,FAM133B,variance,0.1409749537706375
cn::LCE1D (353134),copy_number,LCE1D,variance,0.14079543948173523
cn::CACNB1 (782),copy_number,CACNB1,variance,0.14041177928447723
cn::FKBP10 (60681),copy_number,FKBP10,variance,0.14039252698421478
cn::MMP8 (4317),copy_number,MMP8,variance,0.13957884907722473
cn::OR4K2 (390431),copy_number,OR4K2,variance,0.13949908316135406
cn::MTSS1 (9788),copy_number,MTSS1,variance,0.13831837475299835
cn::DNAI7 (55259),copy_number,DNAI7,variance,0.13819880783557892
cn::EHF (26298),copy_number,EHF,variance,0.13705453276634216
cn::OR4K1 (79544),copy_number,OR4K1,variance,0.1352565586566925
cn::TMEM65 (157378),copy_number,TMEM65,variance,0.13499924540519714
cn::BIRC3 (330),copy_number,BIRC3,variance,0.13479174673557281
cn::MMP20 (9313),copy_number,MMP20,variance,0.13475866615772247
cn::EGFR (1956),copy_number,EGFR,variance+biology,0.13455578684806824
cn::ANXA13 (312),copy_number,ANXA13,variance,0.13432149589061737
cn::FBXO32 (114907),copy_number,FBXO32,variance,0.13295041024684906
cn::ELF5 (2001),copy_number,ELF5,variance,0.13197124004364014
cn::IFNE (338376),copy_number,IFNE,variance,0.13180376589298248
cn::NTAQ1 (55093),copy_number,NTAQ1,variance,0.13140979409217834
cn::P3H4 (10609),copy_number,P3H4,variance,0.12965832650661469
cn::BCAT1 (586),copy_number,BCAT1,variance,0.129192516207695
cn::ENSG00000257921,copy_number,ENSG00000257921,variance,0.12885640561580658
cn::MAP2K2 (5605),copy_number,MAP2K2,biology,0.01856566034257412
cn::SPRY2 (10253),copy_number,SPRY2,biology,0.05108796805143356
cn::DUSP6 (1848),copy_number,DUSP6,biology,0.029115868732333183
cn::BRAF (673),copy_number,BRAF,biology,0.03907610848546028
cn::MAP2K1 (5604),copy_number,MAP2K1,biology,0.01727590523660183
cn::NF1 (4763),copy_number,NF1,biology,0.04482055455446243
cn::NRAS (4893),copy_number,NRAS,biology,0.08282915502786636
sig::MSIScore,signatures,MSISCORE,variance,504.731689453125
sig::Aneuploidy,signatures,ANEUPLOIDY,variance,61.13597106933594
sig::Ploidy,signatures,PLOIDY,variance,0.6242008209228516
sig::WGD,signatures,WGD,variance,0.10106297582387924
sig::CIN,signatures,CIN,variance,0.030713142827153206
sig::LoHFraction,signatures,LOHFRACTION,variance,0.022557897493243217
meta::lineage,lineage,,required_metadata,
