candidate,params,accuracy,balanced_accuracy,precision,recall,f1,mcc,brier,auroc,auprc
0,{},0.6785714285714286,0.6785714285714286,0.6666666666666666,0.7142857142857143,0.6896551724137931,0.35805743701971643,0.1951968279075154,0.7755102040816326,0.781914368311427
1,"{'max_depth': 2, 'min_child_weight': 4, 'n_estimators': 400, 'learning_rate': 0.03}",0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.42857142857142855,0.18856165372939063,0.7959183673469388,0.7830204051317496
2,"{'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 260, 'learning_rate': 0.04}",0.7142857142857143,0.7142857142857143,0.6875,0.7857142857142857,0.7333333333333333,0.43301270189221935,0.18126603484440323,0.7959183673469388,0.8129832993803581
3,"{'max_depth': 3, 'min_child_weight': 7, 'n_estimators': 350, 'learning_rate': 0.03, 'reg_lambda': 2.0, 'colsample_bytree': 0.65}",0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.42857142857142855,0.1872312042261469,0.7551020408163265,0.7569216080494274
