feature,modality,gene_symbol,selection_reason,training_variance
cn::METTL1 (4234),copy_number,METTL1,variance,0.18834379315376282
cn::IGHMBP2 (3508),copy_number,IGHMBP2,variance,0.1869492381811142
cn::TPCN2 (219931),copy_number,TPCN2,variance,0.18211820721626282
cn::CFAP300 (85016),copy_number,CFAP300,variance,0.18147395551204681
cn::GSTM1 (2944),copy_number,GSTM1,variance,0.1813623160123825
cn::MRGPRF (116535),copy_number,MRGPRF,variance,0.1802942305803299
cn::MRGPRD (116512),copy_number,MRGPRD,variance,0.17909228801727295
cn::UGT2B17 (7367),copy_number,UGT2B17,variance,0.17853869497776031
cn::YAP1 (10413),copy_number,YAP1,variance,0.17728665471076965
cn::LANCL2 (55915),copy_number,LANCL2,variance,0.17673082649707794
cn::LCE1D (353134),copy_number,LCE1D,variance,0.17233851552009583
cn::PPFIA1 (8500),copy_number,PPFIA1,variance,0.17132773995399475
cn::MMP7 (4316),copy_number,MMP7,variance,0.1695990413427353
cn::NT5C3B (115024),copy_number,NT5C3B,variance,0.168514683842659
cn::MMP27 (64066),copy_number,MMP27,variance,0.1681889295578003
cn::VOPP1 (81552),copy_number,VOPP1,variance,0.1681824028491974
cn::GUCA1B (2979),copy_number,GUCA1B,variance,0.16568125784397125
cn::FAM133B (257415),copy_number,FAM133B,variance,0.16552302241325378
cn::FKBP10 (60681),copy_number,FKBP10,variance,0.16530919075012207
cn::MYCN (4613),copy_number,MYCN,variance,0.16263025999069214
cn::MMP8 (4317),copy_number,MMP8,variance,0.1623869389295578
cn::ENSG00000257921,copy_number,ENSG00000257921,variance,0.16080142557621002
cn::TAF8 (129685),copy_number,TAF8,variance,0.15976867079734802
cn::CTTN (2017),copy_number,CTTN,variance,0.15863166749477386
cn::MMP20 (9313),copy_number,MMP20,variance,0.15673132240772247
cn::BYSL (705),copy_number,BYSL,variance,0.15644218027591705
cn::IRAG2 (4033),copy_number,IRAG2,variance,0.1562214493751526
cn::DMRTA1 (63951),copy_number,DMRTA1,variance,0.15372022986412048
cn::CCND3 (896),copy_number,CCND3,variance,0.15228673815727234
cn::OR4P4 (81300),copy_number,OR4P4,variance,0.14911171793937683
cn::BTNL3 (10917),copy_number,BTNL3,variance,0.14852063357830048
cn::BIRC3 (330),copy_number,BIRC3,variance,0.14847129583358765
cn::MRPL21 (219927),copy_number,MRPL21,variance,0.14845684170722961
cn::OR4S2 (219431),copy_number,OR4S2,variance,0.14792008697986603
cn::P3H4 (10609),copy_number,P3H4,variance,0.1476169377565384
cn::SIGLEC5 (8778),copy_number,SIGLEC5,variance,0.1467069685459137
cn::TSFM (10102),copy_number,TSFM,variance,0.14629025757312775
cn::C6orf132 (647024),copy_number,C6ORF132,variance,0.14599144458770752
cn::INHBE (83729),copy_number,INHBE,variance,0.14580422639846802
cn::ENSG00000285133,copy_number,ENSG00000285133,variance,0.14576944708824158
cn::ENSG00000268500,copy_number,ENSG00000268500,variance,0.14552082121372223
cn::OR4K5 (79317),copy_number,OR4K5,variance,0.14536385238170624
cn::DDIT3 (1649),copy_number,DDIT3,variance,0.1452455222606659
cn::OR4C11 (219429),copy_number,OR4C11,variance,0.14513087272644043
cn::DCTN2 (10540),copy_number,DCTN2,variance,0.14282380044460297
cn::GLI1 (2735),copy_number,GLI1,variance,0.1421622335910797
cn::MBD6 (114785),copy_number,MBD6,variance,0.14142422378063202
cn::MED20 (9477),copy_number,MED20,variance,0.13974235951900482
cn::OR4K2 (390431),copy_number,OR4K2,variance,0.13934879004955292
cn::IFNE (338376),copy_number,IFNE,variance,0.13931316137313843
cn::OR4K1 (79544),copy_number,OR4K1,variance,0.1376434564590454
cn::CYP24A1 (1591),copy_number,CYP24A1,variance,0.13638243079185486
cn::PPP1R1B (84152),copy_number,PPP1R1B,variance,0.13628433644771576
cn::OR4C6 (219432),copy_number,OR4C6,variance,0.13567622005939484
cn::GUCA1A (2978),copy_number,GUCA1A,variance,0.1355080008506775
cn::AVIL (10677),copy_number,AVIL,variance,0.13468009233474731
cn::NDUFC2 (4718),copy_number,NDUFC2,variance,0.1346299648284912
cn::SIGLEC14 (100049587),copy_number,SIGLEC14,variance,0.1343839466571808
cn::CIMIP3 (114841037),copy_number,CIMIP3,variance,0.13415372371673584
cn::MMP10 (4319),copy_number,MMP10,variance,0.13370878994464874
cn::CD44 (960),copy_number,CD44,variance,0.13359948992729187
cn::DNAI7 (55259),copy_number,DNAI7,variance,0.1319558322429657
cn::TMEM123 (114908),copy_number,TMEM123,variance,0.1316492110490799
cn::MMP1 (4312),copy_number,MMP1,variance,0.13164116442203522
cn::KIF5A (3798),copy_number,KIF5A,variance,0.130478635430336
cn::TRIB1 (10221),copy_number,TRIB1,variance,0.13028210401535034
cn::BCAS1 (8537),copy_number,BCAS1,variance,0.12995672225952148
cn::NT5C2 (22978),copy_number,NT5C2,biology,0.017299465835094452
cn::SLC29A1 (2030),copy_number,SLC29A1,biology,0.0276930034160614
cn::DCK (1633),copy_number,DCK,biology,0.010792283341288567
cn::SLC28A1 (9154),copy_number,SLC28A1,biology,0.028153980150818825
cn::CDA (978),copy_number,CDA,biology,0.017965814098715782
cn::CMPK1 (51727),copy_number,CMPK1,biology,0.018332133069634438
cn::RRM1 (6240),copy_number,RRM1,biology,0.02167506143450737
cn::RRM2 (6241),copy_number,RRM2,biology,0.013001791201531887
cn::TYMS (7298),copy_number,TYMS,biology,0.03562391176819801
sig::MSIScore,signatures,MSISCORE,variance,506.74591064453125
sig::Aneuploidy,signatures,ANEUPLOIDY,variance,61.541893005371094
sig::Ploidy,signatures,PLOIDY,variance,0.6162986755371094
sig::WGD,signatures,WGD,variance,0.10765095055103302
sig::CIN,signatures,CIN,variance,0.032736361026763916
sig::LoHFraction,signatures,LOHFRACTION,variance,0.020709136500954628
meta::lineage,lineage,,required_metadata,
