feature,modality,gene_symbol,selection_reason,training_variance
cn::EGFR (1956),copy_number,EGFR,variance,0.13177141547203064
cn::DDIT3 (1649),copy_number,DDIT3,variance,0.13160449266433716
cn::STAC2 (342667),copy_number,STAC2,variance,0.13056348264217377
cn::DCTN2 (10540),copy_number,DCTN2,variance,0.1300526112318039
cn::BRCA1 (672),copy_number,BRCA1,biology,0.01984204538166523
cn::PALB2 (79728),copy_number,PALB2,biology,0.016812331974506378
cn::RAD51C (5889),copy_number,RAD51C,biology,0.04605783894658089
cn::ARID1A (8289),copy_number,ARID1A,biology,0.0212804414331913
cn::BRCA2 (675),copy_number,BRCA2,biology,0.03357529267668724
cn::ATM (472),copy_number,ATM,biology,0.03699290379881859
cn::CHEK1 (1111),copy_number,CHEK1,biology,0.044316962361335754
cn::ATR (545),copy_number,ATR,biology,0.02842027321457863
cn::CHEK2 (11200),copy_number,CHEK2,biology,0.018867922946810722
cn::RAD51D (5892),copy_number,RAD51D,biology,0.025160038843750954
sig::MSIScore,signatures,MSISCORE,variance,355.9487609863281
sig::Aneuploidy,signatures,ANEUPLOIDY,variance,61.12690353393555
sig::Ploidy,signatures,PLOIDY,variance,0.6082322001457214
sig::WGD,signatures,WGD,variance,0.11464902758598328
sig::CIN,signatures,CIN,variance,0.02919246442615986
sig::LoHFraction,signatures,LOHFRACTION,variance,0.021982090547680855
meta::lineage,lineage,,required_metadata,
