feature,modality,gene_symbol,selection_reason,training_variance
cn::LANCL2 (55915),copy_number,LANCL2,variance,0.18241141736507416
cn::PPFIA1 (8500),copy_number,PPFIA1,variance,0.18162913620471954
cn::CYRIA (81553),copy_number,CYRIA,variance,0.1800241321325302
cn::LCE3C (353144),copy_number,LCE3C,variance,0.17984439432621002
cn::VOPP1 (81552),copy_number,VOPP1,variance,0.17790576815605164
cn::CDK4 (1019),copy_number,CDK4,variance,0.1728835105895996
cn::UGT2B17 (7367),copy_number,UGT2B17,variance,0.17281119525432587
cn::OR4P4 (81300),copy_number,OR4P4,variance,0.1669856607913971
cn::OR4S2 (219431),copy_number,OR4S2,variance,0.16587142646312714
cn::ZPBP2 (124626),copy_number,ZPBP2,variance,0.16567227244377136
cn::OR4C11 (219429),copy_number,OR4C11,variance,0.1642545610666275
cn::SIGLEC5 (8778),copy_number,SIGLEC5,variance,0.155971497297287
cn::DMRTA1 (63951),copy_number,DMRTA1,variance,0.15512128174304962
cn::ENSG00000268500,copy_number,ENSG00000268500,variance,0.15443186461925507
cn::OR4C6 (219432),copy_number,OR4C6,variance,0.15407076478004456
cn::YAP1 (10413),copy_number,YAP1,variance,0.15152493119239807
cn::BTNL3 (10917),copy_number,BTNL3,variance,0.14919479191303253
cn::OS9 (10956),copy_number,OS9,variance,0.14882896840572357
cn::LCE1D (353134),copy_number,LCE1D,variance,0.14616277813911438
cn::DTX3 (196403),copy_number,DTX3,variance,0.1453084647655487
cn::ARHGEF25 (115557),copy_number,ARHGEF25,variance,0.14442414045333862
cn::ENSG00000287725,copy_number,ENSG00000287725,variance,0.14200162887573242
cn::IGHMBP2 (3508),copy_number,IGHMBP2,variance,0.14127033948898315
cn::ENSG00000287908,copy_number,ENSG00000287908,variance,0.1411079317331314
cn::CFAP300 (85016),copy_number,CFAP300,variance,0.1391933113336563
cn::MMP7 (4316),copy_number,MMP7,variance,0.1391582489013672
cn::MRGPRD (116512),copy_number,MRGPRD,variance,0.13897615671157837
cn::MRGPRF (116535),copy_number,MRGPRF,variance,0.1389702707529068
cn::B4GALNT1 (2583),copy_number,B4GALNT1,variance,0.1386580914258957
cn::SIGLEC14 (100049587),copy_number,SIGLEC14,variance,0.1384718418121338
cn::MMP27 (64066),copy_number,MMP27,variance,0.13840700685977936
cn::RASSF8 (11228),copy_number,RASSF8,variance,0.13529027998447418
cn::CD44 (960),copy_number,CD44,variance,0.1346801519393921
cn::IRAG2 (4033),copy_number,IRAG2,variance,0.13331598043441772
cn::MMP8 (4317),copy_number,MMP8,variance,0.13322322070598602
cn::PIP4K2C (79837),copy_number,PIP4K2C,variance,0.1326536238193512
cn::IFNE (338376),copy_number,IFNE,variance,0.1316046118736267
cn::OR4K5 (79317),copy_number,OR4K5,variance,0.13149967789649963
cn::BIRC3 (330),copy_number,BIRC3,variance,0.1303991675376892
cn::BCAT1 (586),copy_number,BCAT1,variance,0.1292322725057602
cn::SLC1A2 (6506),copy_number,SLC1A2,variance,0.12871794402599335
cn::MMP20 (9313),copy_number,MMP20,variance,0.1284891963005066
cn::IFNA8 (3445),copy_number,IFNA8,variance,0.12583079934120178
cn::TPCN2 (219931),copy_number,TPCN2,variance,0.12518100440502167
cn::LMNTD1 (160492),copy_number,LMNTD1,variance,0.125146746635437
cn::OR4K2 (390431),copy_number,OR4K2,variance,0.12502029538154602
cn::KLHL9 (55958),copy_number,KLHL9,variance,0.1238761693239212
cn::OR4K1 (79544),copy_number,OR4K1,variance,0.12364185601472855
cn::NDUFC2 (4718),copy_number,NDUFC2,variance,0.12271347641944885
cn::INTS13 (55726),copy_number,INTS13,variance,0.12230010330677032
cn::BHLHE41 (79365),copy_number,BHLHE41,variance,0.12197454273700714
cn::TMEM123 (114908),copy_number,TMEM123,variance,0.1219133511185646
cn::SLC35E3 (55508),copy_number,SLC35E3,variance,0.12181362509727478
cn::TRIB1 (10221),copy_number,TRIB1,variance,0.12086760252714157
cn::PDHX (8050),copy_number,PDHX,variance,0.11890974640846252
cn::IFNA2 (3440),copy_number,IFNA2,variance,0.11886078119277954
cn::KCTD14 (65987),copy_number,KCTD14,variance,0.11833734065294266
cn::MDM2 (4193),copy_number,MDM2,variance,0.11792464554309845
cn::MARCHF9 (92979),copy_number,MARCHF9,variance,0.1172538548707962
cn::HEATR4 (399671),copy_number,HEATR4,variance,0.11698784679174423
cn::IFNA6 (3443),copy_number,IFNA6,variance,0.11666355282068253
cn::CYP27B1 (1594),copy_number,CYP27B1,variance,0.11609746515750885
cn::UPK3B (105375355),copy_number,UPK3B,variance,0.1151515319943428
cn::SSPN (8082),copy_number,SSPN,variance,0.1149553433060646
cn::NDUFC2-KCTD14 (100532726),copy_number,NDUFC2-KCTD14,variance,0.11392614245414734
cn::DNAI7 (55259),copy_number,DNAI7,variance,0.11364008486270905
cn::NFIB (4781),copy_number,NFIB,variance,0.11324448138475418
cn::FGFR1OP2 (26127),copy_number,FGFR1OP2,variance,0.11303672194480896
cn::RSF1 (51773),copy_number,RSF1,variance,0.11281570047140121
cn::CCN4 (8840),copy_number,CCN4,variance,0.1126163974404335
cn::OR52N5 (390075),copy_number,OR52N5,variance,0.11250733584165573
cn::EEF1AKMT3 (25895),copy_number,EEF1AKMT3,variance,0.11240298300981522
cn::SOX4 (6659),copy_number,SOX4,variance,0.11235476285219193
cn::METTL1 (4234),copy_number,METTL1,variance,0.11222968250513077
cn::MRPL21 (219927),copy_number,MRPL21,variance,0.11210329830646515
cn::OR2T10 (127069),copy_number,OR2T10,variance,0.11201349645853043
cn::C12orf71 (728858),copy_number,C12ORF71,variance,0.11146150529384613
cn::DCUN1D5 (84259),copy_number,DCUN1D5,variance,0.11002437025308609
cn::ERBB3 (2065),copy_number,ERBB3,biology,0.019207170233130455
cn::MET (4233),copy_number,MET,biology,0.0774189829826355
cn::PIK3CA (5290),copy_number,PIK3CA,biology,0.03354579210281372
cn::BRAF (673),copy_number,BRAF,biology,0.03733043000102043
cn::PTEN (5728),copy_number,PTEN,biology,0.055101700127124786
cn::ERBB4 (2066),copy_number,ERBB4,biology,0.01677641272544861
cn::NRAS (4893),copy_number,NRAS,biology,0.09046779572963715
sig::MSIScore,signatures,MSISCORE,variance,522.6581420898438
sig::Aneuploidy,signatures,ANEUPLOIDY,variance,77.4365234375
sig::Ploidy,signatures,PLOIDY,variance,0.6553807258605957
sig::WGD,signatures,WGD,variance,0.13618417084217072
sig::CIN,signatures,CIN,variance,0.0365355983376503
sig::LoHFraction,signatures,LOHFRACTION,variance,0.023453135043382645
meta::lineage,lineage,,required_metadata,
