feature,modality,gene_symbol,selection_reason,training_variance
cn::WASHC5 (9897),copy_number,WASHC5,variance,0.13336627185344696
cn::ZNF572 (137209),copy_number,ZNF572,variance,0.13334085047245026
cn::SQLE (6713),copy_number,SQLE,variance,0.13301055133342743
cn::NDUFB9 (4715),copy_number,NDUFB9,variance,0.13290631771087646
cn::ELF5 (2001),copy_number,ELF5,variance,0.13284586369991302
cn::KLHL38 (340359),copy_number,KLHL38,variance,0.13276927173137665
cn::EHF (26298),copy_number,EHF,variance,0.13226400315761566
cn::MMP27 (64066),copy_number,MMP27,variance,0.13207699358463287
cn::OR4K1 (79544),copy_number,OR4K1,variance,0.13192667067050934
cn::COL9A2 (1298),copy_number,COL9A2,variance,0.13179253041744232
cn::PSMD3 (5709),copy_number,PSMD3,variance,0.13177768886089325
cn::HPCAL4 (51440),copy_number,HPCAL4,variance,0.1306438446044922
cn::CDK4 (1019),copy_number,CDK4,variance,0.1300259530544281
cn::MMP8 (4317),copy_number,MMP8,variance,0.12983867526054382
cn::IFNE (338376),copy_number,IFNE,variance,0.12959033250808716
cn::CDKAL1 (54901),copy_number,CDKAL1,variance,0.12936395406723022
cn::MED24 (9862),copy_number,MED24,variance,0.1284008026123047
cn::HAP1 (9001),copy_number,HAP1,variance,0.1282493770122528
cn::GUCA1A (2978),copy_number,GUCA1A,variance,0.1281278133392334
cn::MTSS1 (9788),copy_number,MTSS1,variance,0.1281256377696991
cn::LCE1D (353134),copy_number,LCE1D,variance,0.12711548805236816
cn::TSPAN31 (6302),copy_number,TSPAN31,variance,0.1268310546875
cn::CIMIP3 (114841037),copy_number,CIMIP3,variance,0.1268259435892105
cn::MMP20 (9313),copy_number,MMP20,variance,0.1258542239665985
cn::MED20 (9477),copy_number,MED20,variance,0.1241486519575119
cn::NTAQ1 (55093),copy_number,NTAQ1,variance,0.12343799322843552
cn::CDK12 (51755),copy_number,CDK12,variance,0.1233476772904396
cn::TMEM123 (114908),copy_number,TMEM123,variance,0.12332645803689957
cn::ANXA13 (312),copy_number,ANXA13,variance,0.12329456955194473
cn::MAP2K2 (5605),copy_number,MAP2K2,biology,0.01891186460852623
cn::SPRY2 (10253),copy_number,SPRY2,biology,0.05252152681350708
cn::DUSP6 (1848),copy_number,DUSP6,biology,0.0285343024879694
cn::BRAF (673),copy_number,BRAF,biology,0.03941398859024048
cn::MAP2K1 (5604),copy_number,MAP2K1,biology,0.01683182455599308
cn::NF1 (4763),copy_number,NF1,biology,0.04392978921532631
cn::NRAS (4893),copy_number,NRAS,biology,0.04613867774605751
sig::MSIScore,signatures,MSISCORE,variance,490.8242492675781
sig::Aneuploidy,signatures,ANEUPLOIDY,variance,63.832942962646484
sig::Ploidy,signatures,PLOIDY,variance,0.6062081456184387
sig::WGD,signatures,WGD,variance,0.09662985056638718
sig::CIN,signatures,CIN,variance,0.03184176981449127
sig::LoHFraction,signatures,LOHFRACTION,variance,0.023664794862270355
meta::lineage,lineage,,required_metadata,
