feature,modality,gene_symbol,selection_reason,training_variance
cn::DMRTA1 (63951),copy_number,DMRTA1,variance,0.1479969024658203
cn::MMP10 (4319),copy_number,MMP10,variance,0.14765560626983643
cn::TRIT1 (54802),copy_number,TRIT1,variance,0.14692755043506622
cn::MMP1 (4312),copy_number,MMP1,variance,0.14689335227012634
cn::MMP8 (4317),copy_number,MMP8,variance,0.1456242799758911
cn::SIGLEC14 (100049587),copy_number,SIGLEC14,variance,0.14560602605342865
cn::CTTN (2017),copy_number,CTTN,variance,0.1453501433134079
cn::MMP12 (4321),copy_number,MMP12,variance,0.14509259164333344
cn::RIMS3 (9783),copy_number,RIMS3,variance,0.14447122812271118
cn::PPIE (10450),copy_number,PPIE,variance,0.14418812096118927
cn::MMP3 (4314),copy_number,MMP3,variance,0.14390237629413605
cn::CFAP300 (85016),copy_number,CFAP300,variance,0.14354082942008972
cn::MMP13 (4322),copy_number,MMP13,variance,0.14341244101524353
cn::NT5C1A (84618),copy_number,NT5C1A,variance,0.14094525575637817
cn::CSF3 (1440),copy_number,CSF3,variance,0.14036771655082703
cn::RAPGEFL1 (51195),copy_number,RAPGEFL1,variance,0.1403033286333084
cn::ORMDL3 (94103),copy_number,ORMDL3,variance,0.14023520052433014
cn::MMP20 (9313),copy_number,MMP20,variance,0.1386364996433258
cn::ENSG00000287725,copy_number,ENSG00000287725,variance,0.13818976283073425
cn::BTNL3 (10917),copy_number,BTNL3,variance,0.1381065845489502
cn::APIP (51074),copy_number,APIP,variance,0.1379794180393219
cn::FKBP10 (60681),copy_number,FKBP10,variance,0.13747982680797577
cn::NT5C3B (115024),copy_number,NT5C3B,variance,0.13723401725292206
cn::GSDMB (55876),copy_number,GSDMB,variance,0.13661721348762512
cn::TMEM123 (114908),copy_number,TMEM123,variance,0.1338791698217392
cn::CAT (847),copy_number,CAT,variance,0.1333245486021042
cn::LRRC3C (100505591),copy_number,LRRC3C,variance,0.13320094347000122
cn::GSDMA (284110),copy_number,GSDMA,variance,0.13219018280506134
cn::CYP24A1 (1591),copy_number,CYP24A1,variance,0.13194218277931213
cn::PAMR1 (25891),copy_number,PAMR1,variance,0.13110454380512238
cn::RLF (6018),copy_number,RLF,variance,0.13008403778076172
cn::ENSG00000257921,copy_number,ENSG00000257921,variance,0.12981970608234406
cn::CEP126 (57562),copy_number,CEP126,variance,0.12968899309635162
cn::ANGPTL5 (253935),copy_number,ANGPTL5,variance,0.12863387167453766
cn::RPL19 (6143),copy_number,RPL19,variance,0.12856638431549072
cn::FJX1 (24147),copy_number,FJX1,variance,0.12851235270500183
cn::BIRC3 (330),copy_number,BIRC3,variance,0.1270366907119751
cn::DNAI7 (55259),copy_number,DNAI7,variance,0.1264883130788803
cn::ZFP69 (339559),copy_number,ZFP69,variance,0.1258743852376938
cn::TMCO2 (127391),copy_number,TMCO2,variance,0.1254478245973587
cn::E2F1 (1869),copy_number,E2F1,biology,0.03336239606142044
cn::CDK6 (1021),copy_number,CDK6,biology,0.04738323763012886
cn::CCND3 (896),copy_number,CCND3,biology,0.053898368030786514
cn::CCND2 (894),copy_number,CCND2,biology,0.03627276420593262
cn::RB1 (5925),copy_number,RB1,biology,0.04397514462471008
cn::TP53 (7157),copy_number,TP53,biology,0.04034722223877907
sig::MSIScore,signatures,MSISCORE,variance,661.6328125
sig::Aneuploidy,signatures,ANEUPLOIDY,variance,70.62413787841797
sig::Ploidy,signatures,PLOIDY,variance,0.6465784311294556
sig::WGD,signatures,WGD,variance,0.1473783701658249
sig::CIN,signatures,CIN,variance,0.03742488473653793
sig::LoHFraction,signatures,LOHFRACTION,variance,0.022628040984272957
meta::lineage,lineage,,required_metadata,
