feature,modality,gene_symbol,selection_reason,training_variance
cn::OR4C6 (219432),copy_number,OR4C6,variance,0.15367865562438965
cn::MMP8 (4317),copy_number,MMP8,variance,0.15205316245555878
cn::BIRC3 (330),copy_number,BIRC3,variance,0.14959189295768738
cn::CD44 (960),copy_number,CD44,variance,0.14786766469478607
cn::TPCN2 (219931),copy_number,TPCN2,variance,0.14759986102581024
cn::BTNL3 (10917),copy_number,BTNL3,variance,0.14674325287342072
cn::SIGLEC14 (100049587),copy_number,SIGLEC14,variance,0.14526763558387756
cn::MMP20 (9313),copy_number,MMP20,variance,0.14477799832820892
cn::SLC35E3 (55508),copy_number,SLC35E3,variance,0.14185552299022675
cn::MARCHF9 (92979),copy_number,MARCHF9,variance,0.14039935171604156
cn::SLC1A2 (6506),copy_number,SLC1A2,variance,0.14026452600955963
cn::LCE1D (353134),copy_number,LCE1D,variance,0.140131413936615
cn::RASSF8 (11228),copy_number,RASSF8,variance,0.14010334014892578
cn::TMEM123 (114908),copy_number,TMEM123,variance,0.13920317590236664
cn::IRAG2 (4033),copy_number,IRAG2,variance,0.13919775187969208
cn::CYP27B1 (1594),copy_number,CYP27B1,variance,0.1390298306941986
cn::OR4K5 (79317),copy_number,OR4K5,variance,0.13855910301208496
cn::TRIB1 (10221),copy_number,TRIB1,variance,0.13737158477306366
cn::MDM2 (4193),copy_number,MDM2,variance,0.13665731251239777
cn::BCAT1 (586),copy_number,BCAT1,variance,0.13469953835010529
cn::SOX4 (6659),copy_number,SOX4,variance,0.13456808030605316
cn::EEF1AKMT3 (25895),copy_number,EEF1AKMT3,variance,0.13424643874168396
cn::METTL1 (4234),copy_number,METTL1,variance,0.13400767743587494
cn::LMNTD1 (160492),copy_number,LMNTD1,variance,0.13306322693824768
cn::IFNE (338376),copy_number,IFNE,variance,0.13255833089351654
cn::KLHL9 (55958),copy_number,KLHL9,variance,0.13238531351089478
cn::MRPL21 (219927),copy_number,MRPL21,variance,0.13228414952754974
cn::OR4K2 (390431),copy_number,OR4K2,variance,0.13084809482097626
cn::PDHX (8050),copy_number,PDHX,variance,0.13072171807289124
cn::IFNA8 (3445),copy_number,IFNA8,variance,0.1296958178281784
cn::OR4K1 (79544),copy_number,OR4K1,variance,0.1288425773382187
cn::IFNA6 (3443),copy_number,IFNA6,variance,0.1260216385126114
cn::CCN4 (8840),copy_number,CCN4,variance,0.12549695372581482
cn::TESMIN (9633),copy_number,TESMIN,variance,0.12543423473834991
cn::IFNA2 (3440),copy_number,IFNA2,variance,0.12429091334342957
cn::DCUN1D5 (84259),copy_number,DCUN1D5,variance,0.12415242195129395
cn::RAPGEFL1 (51195),copy_number,RAPGEFL1,variance,0.12352531403303146
cn::MMP10 (4319),copy_number,MMP10,variance,0.12170565128326416
cn::NDRG1 (10397),copy_number,NDRG1,variance,0.1213405504822731
cn::DNAI7 (55259),copy_number,DNAI7,variance,0.12068882584571838
cn::BHLHE41 (79365),copy_number,BHLHE41,variance,0.11975863575935364
cn::ST3GAL1 (6482),copy_number,ST3GAL1,variance,0.11965510249137878
cn::RNF139 (11236),copy_number,RNF139,variance,0.11938834190368652
cn::GAL (51083),copy_number,GAL,variance,0.11924333870410919
cn::MMP1 (4312),copy_number,MMP1,variance,0.11874467134475708
cn::CDKAL1 (54901),copy_number,CDKAL1,variance,0.11813843250274658
cn::NTAQ1 (55093),copy_number,NTAQ1,variance,0.11808281391859055
cn::UPK3B (105375355),copy_number,UPK3B,variance,0.11782950907945633
cn::OR2T10 (127069),copy_number,OR2T10,variance,0.11782613396644592
cn::GSDMC (56169),copy_number,GSDMC,variance,0.11748974770307541
cn::MMP12 (4321),copy_number,MMP12,variance,0.11714496463537216
cn::ERBB3 (2065),copy_number,ERBB3,biology,0.014806835912168026
cn::MET (4233),copy_number,MET,biology,0.06315097212791443
cn::PIK3CA (5290),copy_number,PIK3CA,biology,0.03292074054479599
cn::BRAF (673),copy_number,BRAF,biology,0.03874952346086502
cn::PTEN (5728),copy_number,PTEN,biology,0.0513780377805233
cn::ERBB4 (2066),copy_number,ERBB4,biology,0.017630327492952347
cn::NRAS (4893),copy_number,NRAS,biology,0.10470400750637054
sig::MSIScore,signatures,MSISCORE,variance,530.6189575195312
sig::Aneuploidy,signatures,ANEUPLOIDY,variance,83.18875885009766
sig::Ploidy,signatures,PLOIDY,variance,0.6866556406021118
sig::WGD,signatures,WGD,variance,0.14186768233776093
sig::CIN,signatures,CIN,variance,0.039015889167785645
sig::LoHFraction,signatures,LOHFRACTION,variance,0.024340972304344177
meta::lineage,lineage,,required_metadata,
