candidate,params,accuracy,balanced_accuracy,precision,recall,f1,mcc,brier,auroc,auprc
0,{},0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.5384615384615384,0.1660756010203223,0.8284023668639053,0.8550061050061049
1,"{'max_depth': 2, 'min_child_weight': 4, 'n_estimators': 400, 'learning_rate': 0.03}",0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.6923076923076923,0.16069447173310164,0.8402366863905325,0.862084451760565
2,"{'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 260, 'learning_rate': 0.04}",0.8076923076923077,0.8076923076923077,0.7857142857142857,0.8461538461538461,0.8148148148148148,0.6172133998483676,0.15961109623306396,0.8402366863905325,0.8685226609139651
3,"{'max_depth': 3, 'min_child_weight': 7, 'n_estimators': 350, 'learning_rate': 0.03, 'reg_lambda': 2.0, 'colsample_bytree': 0.65}",0.8076923076923077,0.8076923076923077,0.7857142857142857,0.8461538461538461,0.8148148148148148,0.6172133998483676,0.16604830533042952,0.8402366863905325,0.8462289846905231
