feature,modality,gene_symbol,selection_reason,training_variance
cn::P3H4 (10609),copy_number,P3H4,variance,0.17748166620731354
cn::PPFIA1 (8500),copy_number,PPFIA1,variance,0.17548434436321259
cn::GLI1 (2735),copy_number,GLI1,variance,0.17501820623874664
cn::LCE1D (353134),copy_number,LCE1D,variance,0.17473803460597992
cn::DCTN2 (10540),copy_number,DCTN2,variance,0.17462286353111267
cn::MBD6 (114785),copy_number,MBD6,variance,0.17357197403907776
cn::C6orf132 (647024),copy_number,C6ORF132,variance,0.170563206076622
cn::CTTN (2017),copy_number,CTTN,variance,0.1693551242351532
cn::TAF8 (129685),copy_number,TAF8,variance,0.16926050186157227
cn::BYSL (705),copy_number,BYSL,variance,0.16884933412075043
cn::AVIL (10677),copy_number,AVIL,variance,0.1659536361694336
cn::MMP7 (4316),copy_number,MMP7,variance,0.16561849415302277
cn::CCND3 (896),copy_number,CCND3,variance,0.16331501305103302
cn::MMP27 (64066),copy_number,MMP27,variance,0.16323409974575043
cn::EGFR (1956),copy_number,EGFR,variance,0.1610400229692459
cn::NDUFC2 (4718),copy_number,NDUFC2,variance,0.1590784788131714
cn::OR4P4 (81300),copy_number,OR4P4,variance,0.15862439572811127
cn::CYP24A1 (1591),copy_number,CYP24A1,variance,0.15845686197280884
cn::GUCA1A (2978),copy_number,GUCA1A,variance,0.15758779644966125
cn::CTDSP2 (10106),copy_number,CTDSP2,variance,0.157192200422287
cn::OR4S2 (219431),copy_number,OR4S2,variance,0.15715435147285461
cn::DMRTA1 (63951),copy_number,DMRTA1,variance,0.1565946787595749
cn::MMP8 (4317),copy_number,MMP8,variance,0.15635903179645538
cn::CIMIP3 (114841037),copy_number,CIMIP3,variance,0.15600118041038513
cn::KIF5A (3798),copy_number,KIF5A,variance,0.15522454679012299
cn::MRPL21 (219927),copy_number,MRPL21,variance,0.15456049144268036
cn::OR4C11 (219429),copy_number,OR4C11,variance,0.1540548950433731
cn::KCTD14 (65987),copy_number,KCTD14,variance,0.15332156419754028
cn::ATP23 (91419),copy_number,ATP23,variance,0.1530964970588684
cn::MMP20 (9313),copy_number,MMP20,variance,0.15156978368759155
cn::HAP1 (9001),copy_number,HAP1,variance,0.15104301273822784
cn::MED20 (9477),copy_number,MED20,variance,0.150971919298172
cn::BCAS1 (8537),copy_number,BCAS1,variance,0.15073756873607635
cn::INHBC (3626),copy_number,INHBC,variance,0.1491348147392273
cn::SIGLEC5 (8778),copy_number,SIGLEC5,variance,0.14907097816467285
cn::PFDN4 (5203),copy_number,PFDN4,variance,0.14894551038742065
cn::DNAI7 (55259),copy_number,DNAI7,variance,0.14867942035198212
cn::RAPGEFL1 (51195),copy_number,RAPGEFL1,variance,0.1486164629459381
cn::OR4C6 (219432),copy_number,OR4C6,variance,0.14850443601608276
cn::BIRC3 (330),copy_number,BIRC3,variance,0.1484902799129486
cn::ENSG00000268500,copy_number,ENSG00000268500,variance,0.14797723293304443
cn::BTNL3 (10917),copy_number,BTNL3,variance,0.14796890318393707
cn::TRIB1 (10221),copy_number,TRIB1,variance,0.14789873361587524
cn::ARHGAP9 (64333),copy_number,ARHGAP9,variance,0.1478654146194458
cn::NDUFC2-KCTD14 (100532726),copy_number,NDUFC2-KCTD14,variance,0.14764098823070526
cn::RSF1 (51773),copy_number,RSF1,variance,0.1462385356426239
cn::OR4K5 (79317),copy_number,OR4K5,variance,0.14541582763195038
cn::SOX4 (6659),copy_number,SOX4,variance,0.14254184067249298
cn::GAST (2520),copy_number,GAST,variance,0.14181119203567505
cn::NT5C2 (22978),copy_number,NT5C2,biology,0.018209287896752357
cn::SLC29A1 (2030),copy_number,SLC29A1,biology,0.027614153921604156
cn::DCK (1633),copy_number,DCK,biology,0.009557317942380905
cn::SLC28A1 (9154),copy_number,SLC28A1,biology,0.026895631104707718
cn::CDA (978),copy_number,CDA,biology,0.01827373169362545
cn::CMPK1 (51727),copy_number,CMPK1,biology,0.018091723322868347
cn::RRM1 (6240),copy_number,RRM1,biology,0.017646783962845802
cn::RRM2 (6241),copy_number,RRM2,biology,0.011485914699733257
cn::TYMS (7298),copy_number,TYMS,biology,0.037312109023332596
sig::MSIScore,signatures,MSISCORE,variance,525.6327514648438
sig::Aneuploidy,signatures,ANEUPLOIDY,variance,61.00682067871094
sig::Ploidy,signatures,PLOIDY,variance,0.6400099396705627
sig::WGD,signatures,WGD,variance,0.11926304548978806
sig::CIN,signatures,CIN,variance,0.03183947876095772
sig::LoHFraction,signatures,LOHFRACTION,variance,0.020716005936264992
meta::lineage,lineage,,required_metadata,
