candidate,params,accuracy,balanced_accuracy,precision,recall,f1,mcc,brier,auroc,auprc
0,{},0.5555555555555556,0.554945054945055,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.10989010989010989,0.2619995793509078,0.5989010989010988,0.6708325602968459
1,"{'max_depth': 2, 'min_child_weight': 4, 'n_estimators': 400, 'learning_rate': 0.03}",0.5555555555555556,0.554945054945055,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.10989010989010989,0.2622623353710105,0.6153846153846153,0.6876248098306921
2,"{'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 260, 'learning_rate': 0.04}",0.5925925925925926,0.5934065934065934,0.6153846153846154,0.5714285714285714,0.5925925925925926,0.18681318681318682,0.2571225346528769,0.6428571428571428,0.7066172552937258
3,"{'max_depth': 3, 'min_child_weight': 7, 'n_estimators': 350, 'learning_rate': 0.03, 'reg_lambda': 2.0, 'colsample_bytree': 0.65}",0.5555555555555556,0.554945054945055,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.10989010989010989,0.22755994989758854,0.6538461538461539,0.7224026906800015
