ablation,n_features,regression_mae,regression_rmse,regression_r2,regression_spearman,regression_pearson,classification_accuracy,classification_balanced_accuracy,classification_precision,classification_recall,classification_f1,classification_mcc,classification_brier,classification_auroc,classification_auprc
lineage_only,1.0,0.14452780194178283,0.1844957675892393,0.03583659128174499,0.2468587435353362,0.32962873146741306,0.42857142857142855,0.5789473684210527,1.0,0.15789473684210525,0.2727272727272727,0.23841582427170788,0.25103302902244534,0.6140350877192983,0.7518796992481203
expression_only,309.0,0.14083879309988462,0.18388293281921428,0.04223122596725204,0.3699931647300068,0.3668521946229586,0.8214285714285714,0.8391812865497076,0.9375,0.7894736842105263,0.8571428571428571,0.6401906392481045,0.15075725727082068,0.8888888888888888,0.957906112772178
expression_plus_lineage,310.0,0.14815824530423072,0.19350251933894086,-0.06059866838180672,0.35119617224880384,0.291055579707662,0.7857142857142857,0.7836257309941521,0.8823529411764706,0.7894736842105263,0.8333333333333334,0.5424414594840582,0.16113232684808618,0.8888888888888888,0.9578983691111835
mutation_plus_copy_number,262.0,0.135798250204448,0.1915408866057559,-0.039204016708809464,0.2506493506493507,0.21110624397352537,0.6428571428571429,0.6491228070175439,0.8,0.631578947368421,0.7058823529411765,0.2792896329177484,0.22967416345816744,0.7426900584795322,0.8688956479371175
all_modalities,572.0,0.13949771918790013,0.18719173522479635,0.00745279615690253,0.36021872863978127,0.3230256466749242,0.7857142857142857,0.8421052631578947,1.0,0.6842105263157895,0.8125,0.6407232755171874,0.1649645108757507,0.9122807017543859,0.9658939337507855
all_without_lineage,571.0,0.13890853694559654,0.18225288977381676,0.05913637973230523,0.3831852358168148,0.3598972873351887,0.8214285714285714,0.868421052631579,1.0,0.7368421052631579,0.8484848484848485,0.6882472016116853,0.1517797963632947,0.9473684210526315,0.983082706766917
