model_id,expr::SPARC (6678),expr::KRT19 (3880),expr::VIM (7431),expr::UCHL1 (7345),expr::SPP1 (6696),expr::RPS4Y1 (6192),expr::TACSTD2 (4070),expr::KRT17 (3872),expr::KRT7 (3855),expr::MT1E (4493),expr::KRT5 (3852),expr::IFI27 (3429),expr::FXYD3 (5349),expr::AGR2 (10551),expr::FN1 (2335),expr::S100A14 (57402),expr::EPCAM (4072),expr::SPINT2 (10653),expr::TGFBI (7045),expr::S100P (6286),expr::COL1A2 (1278),expr::SLPI (6590),expr::C19orf33 (64073),expr::NNMT (4837),expr::ALDH1A1 (216),expr::CDKN2A (1029),expr::LCN2 (3934),expr::MAL2 (114569),expr::GPX2 (2877),expr::EFEMP1 (2202),expr::AKR1C2 (1646),expr::IGFBP7 (3490),expr::SERPINE1 (5054),expr::CLDN4 (1364),expr::RAB25 (57111),expr::XAGE1A (653220),expr::MAGEA3 (4102),expr::KRT6A (3853),expr::KRT8 (3856),expr::THY1 (7070),expr::ALDH3A1 (218),expr::IGFBP3 (3486),expr::CLDN7 (1366),expr::SFN (2810),expr::MMP1 (4312),expr::CDH1 (999),expr::MMP2 (4313),expr::TFPI2 (7980),expr::BST2 (684),expr::ELF3 (1999),expr::MAGEA4 (4103),expr::IFITM1 (8519),expr::S100A4 (6275),expr::MAGEA6 (4105),expr::ADIRF (10974),expr::CRIP1 (1396),expr::TIMP3 (7078),expr::DKK1 (22943),expr::BASP1 (10409),expr::GJA1 (2697),expr::ST14 (6768),expr::CD24 (100133941),expr::MYL9 (10398),expr::TINAGL1 (64129),expr::SRGN (5552),expr::CD74 (972),expr::AKR1C1 (1645),expr::AKR1C3 (8644),expr::CXCL1 (2919),expr::S100A2 (6273),expr::SERPINE2 (5270),expr::ALDH1A3 (220),expr::CXCL8 (3576),expr::TGM2 (7052),expr::PLAU (5328),expr::TNC (3371),expr::C3 (718),expr::LAMC2 (3918),expr::CDH3 (1001),expr::CYBA (1535),expr::CCL2 (6347),expr::COL3A1 (1281),expr::RBP1 (5947),expr::SPOCK1 (6695),expr::ANXA3 (306),expr::LOXL2 (4017),expr::AREG (374),expr::PRAME (23532),expr::FGFBP1 (9982),expr::ANXA8 (653145),expr::THBS1 (7057),expr::VCAN (1462),expr::EEF1A2 (1917),expr::CLDN1 (9076),expr::CAV1 (857),expr::EDIL3 (10085),expr::S100A9 (6280),expr::DMKN (93099),expr::AKR1B10 (57016),expr::SPINT1 (6692),expr::SDC2 (6383),expr::XAGE1B (653067),expr::KLK6 (5653),expr::MALL (7851),expr::KRT81 (3887),expr::SLC43A3 (29015),expr::F3 (2152),expr::CST6 (1474),expr::C15orf48 (84419),expr::TSPAN1 (10103),expr::CPA4 (51200),expr::IGFBP2 (3485),expr::GPNMB (10457),expr::COL1A1 (1277),expr::S100B (6285),expr::COL4A1 (1282),expr::PEG10 (23089),expr::MLPH (79083),expr::TRIM29 (23650),expr::EHF (26298),expr::COL5A2 (1290),expr::MAGEA12 (4111),expr::ITGB4 (3691),expr::CRYAB (1410),expr::TSPAN8 (7103),expr::ESRP1 (54845),expr::IL6 (3569),expr::FSTL1 (11167),expr::SERPINB5 (5268),expr::DKK3 (27122),expr::COL6A2 (1292),expr::KRT18 (3875),expr::PXDN (7837),expr::PRSS8 (5652),expr::CD70 (970),expr::COL4A2 (1284),expr::KRT14 (3861),expr::COL17A1 (1308),expr::MGST1 (4257),expr::APOE (348),expr::LAMA4 (3910),expr::IL32 (9235),expr::ANXA8L1 (728113),expr::QPRT (23475),expr::G0S2 (50486),expr::GDF15 (9518),expr::IGFBP4 (3487),expr::TPM2 (7169),expr::COL6A3 (1293),expr::KRT13 (3860),expr::PLAT (5327),expr::IL18 (3606),expr::LAD1 (3898),expr::BEX1 (55859),expr::LUM (4060),expr::MPZL2 (10205),expr::LY6K (54742),expr::PLAC8 (51316),expr::CTAG2 (30848),expr::SERPINB2 (5055),expr::CAVIN3 (112464),expr::WFDC2 (10406),expr::GAGE12F (100008586),expr::EREG (2069),expr::SMIM22 (440335),expr::AXL (558),expr::ANPEP (290),expr::CRABP2 (1382),expr::S100A6 (6277),expr::SULF2 (55959),expr::MMP7 (4316),expr::CDH2 (1000),expr::TM4SF1 (4071),expr::SNCA (6622),expr::IFITM2 (10581),expr::ANKRD1 (27063),expr::S100A1 (6271),expr::PLIN2 (123),expr::PDZK1IP1 (10158),expr::IFI16 (3428),expr::FST (10468),expr::SAA1 (6288),expr::GYPC (2995),expr::CD44 (960),expr::MCAM (4162),expr::ASS1 (445),expr::CCDC80 (151887),expr::COL5A1 (1289),expr::PTGES (9536),expr::GPRC5A (9052),expr::IGFBP5 (3488),expr::SCNN1A (6337),expr::TFPI (7035),expr::AQP3 (360),expr::IFI44 (10561),expr::CSAG1 (158511),expr::LSR (51599),expr::FBN1 (2200),expr::TSTD1 (100131187),expr::COL12A1 (1303),expr::DPYSL3 (1809),expr::LAMB3 (3914),expr::LGALS1 (3956),expr::CCN2 (1490),expr::MEST (4232),expr::MAGEA2 (4101),expr::EMP3 (2014),expr::LOX (4015),expr::KYNU (8942),expr::PI3 (5266),expr::TNFRSF6B (8771),expr::RGS4 (5999),expr::COL8A1 (1295),expr::SNRPN (6638),expr::ARHGDIB (397),expr::TMPRSS4 (56649),expr::STC2 (8614),expr::IL1B (3553),expr::MMP14 (4323),expr::MIA (8190),expr::ADGRF1 (266977),expr::PDLIM4 (8572),expr::HLA-B (3106),expr::AKR1B1 (231),expr::CEACAM6 (4680),expr::EMP1 (2012),expr::SERPINA1 (5265),expr::L1CAM (3897),expr::SRPX (8406),expr::CXCL5 (6374),expr::P3H2 (55214),expr::HLA-DRA (3122),expr::CTHRC1 (115908),expr::AP1M2 (10053),expr::TNS4 (84951),expr::TUBA1A (7846),expr::EPS8L2 (64787),expr::TCIM (56892),expr::RAB34 (83871),expr::ACKR3 (57007),expr::CADM1 (23705),expr::LCP1 (3936),expr::EIF1AY (9086),expr::TNFSF10 (8743),expr::KLK10 (5655),expr::MGP (4256),expr::ITGB3 (3690),expr::CDA (978),expr::PRSS22 (64063),expr::PTX3 (5806),expr::TUSC3 (7991),expr::COL9A3 (1299),expr::FBLN1 (2192),expr::IRF6 (3664),expr::QPCT (25797),expr::ABCC3 (8714),expr::PRSS3 (5646),expr::MFAP2 (4237),expr::RHOD (29984),expr::DDX3Y (8653),expr::GPX3 (2878),expr::TUBB2B (347733),expr::KLK5 (25818),expr::TNFAIP2 (7127),expr::RAMP1 (10267),expr::TAGLN (6876),expr::IL1A (3552),expr::MSLN (10232),expr::CD68 (968),expr::MME (4311),expr::SNCG (6623),expr::NRCAM (4897),expr::NUPR1 (26471),expr::CYP24A1 (1591),expr::MFAP5 (8076),expr::TMEM98 (26022),expr::SFRP1 (6422),expr::CSTA (1475),expr::BCAT1 (586),expr::PLBD1 (79887),expr::SLC2A3 (6515),expr::FKBP10 (60681),expr::MST1R (4486),expr::VAMP8 (8673),expr::SERPINA3 (12),expr::PTHLH (5744),expr::CA2 (760),expr::PMEL (6490),expr::CCN1 (3491),expr::LDOC1 (23641),expr::PLTP (5360),expr::NT5E (4907),expr::JUP (3728),expr::LYZ (4069),expr::ERBB3 (2065),expr::CDH11 (1009),expr::PYCARD (29108),expr::LDHB (3945),expr::NLRP2 (55655),expr::IGFBP6 (3489),expr::MET (4233),expr::PIK3CA (5290),expr::KRAS (3845),expr::ERBB2 (2064),expr::EGFR (1956),expr::BRAF (673),expr::PTEN (5728),expr::ERBB4 (2066),expr::NRAS (4893),mut::hotspot::TP53 (7157),mut::damaging::TP53 (7157),mut::damaging::PTEN (5728),mut::damaging::CDKN2A (1029),mut::damaging::ARID1A (8289),mut::hotspot::KRAS (3845),mut::hotspot::TERT (7015),mut::damaging::SMARCA4 (6597),mut::damaging::TTN (7273),mut::damaging::SPATA22 (84690),mut::damaging::SMAD4 (4089),mut::damaging::TGFBR2 (7048),mut::damaging::LINC02900 (340073),mut::damaging::NF1 (4763),mut::damaging::ACVR2A (92),mut::damaging::SLK (9748),mut::damaging::STK11 (6794),mut::damaging::EP300 (2033),mut::damaging::KMT2D (8085),mut::hotspot::BRAF (673),mut::damaging::RB1 (5925),mut::damaging::BCORL1 (63035),mut::damaging::JAK1 (3716),mut::damaging::PDS5B (23047),mut::damaging::KMT2C (58508),mut::damaging::NF2 (4771),mut::hotspot::PIK3CA (5290),mut::damaging::CREBBP (1387),mut::hotspot::PTEN (5728),mut::damaging::APC (324),mut::damaging::SPAG8 (26206),mut::hotspot::CDKN2A (1029),mut::damaging::MUC16 (94025),mut::damaging::FSIP2 (401024),mut::damaging::MBD6 (114785),mut::damaging::VHL (7428),mut::damaging::INPPL1 (3636),mut::damaging::SYNE1 (23345),mut::damaging::PBRM1 (55193),mut::damaging::KDM6A (7403),mut::damaging::MUC19 (283463),mut::damaging::MSH6 (2956),mut::damaging::PCLO (27445),mut::damaging::AXIN1 (8312),mut::damaging::SZT2 (23334),mut::damaging::KEAP1 (9817),mut::hotspot::SMAD4 (4089),mut::damaging::MSH3 (4437),mut::damaging::SETD2 (29072),mut::damaging::ARID1B (57492),mut::damaging::TRMT9B (57604),mut::damaging::RNF43 (54894),mut::damaging::SYNE2 (23224),mut::damaging::ZFHX3 (463),mut::damaging::LRP1B (53353),mut::damaging::NOTCH1 (4851),mut::damaging::BCOR (54880),mut::damaging::APOB (338),mut::damaging::CSMD3 (114788),mut::damaging::LINC02138 (400558),mut::damaging::DMD (1756),mut::damaging::SLITRK2 (84631),mut::damaging::CSMD1 (64478),mut::damaging::NOTCH3 (4854),mut::damaging::CCDST (112268240),mut::damaging::LMTK3 (114783),mut::damaging::DOCK3 (1795),mut::damaging::FAT1 (2195),mut::damaging::AMER1 (139285),mut::damaging::SPANXN4 (441525),mut::damaging::TRIOBP (11078),mut::damaging::JAKMIP3 (282973),mut::damaging::KMT2B (9757),mut::damaging::WDTC1 (23038),mut::damaging::VWF (7450),mut::damaging::USP26 (83844),mut::damaging::RPL22 (6146),mut::damaging::COL11A1 (1301),mut::damaging::CCDC73 (493860),mut::damaging::CCDC168 (643677),mut::damaging::TNRC18 (84629),mut::damaging::LRRK2 (120892),mut::damaging::MED12 (9968),mut::damaging::RYR2 (6262),mut::damaging::DNAH2 (146754),mut::damaging::HLA-A (3105),mut::damaging::BRSK1 (84446),mut::damaging::SUPT20H (55578),mut::damaging::SHB (6461),mut::damaging::DNAH9 (1770),mut::damaging::BAHCC1 (57597),mut::damaging::DNAH5 (1767),mut::damaging::ESRP1 (54845),mut::damaging::FAT3 (120114),mut::damaging::CFAP54 (144535),mut::damaging::FBXW7 (55294),mut::damaging::DST (667),mut::damaging::ZNF292 (23036),mut::damaging::MAP3K4 (4216),mut::damaging::AKAP9 (10142),mut::hotspot::STK11 (6794),mut::damaging::ELOA (6924),mut::damaging::LRRIQ1 (84125),mut::damaging::MGA (23269),mut::damaging::CDH1 (999),mut::damaging::CFAP65 (255101),mut::damaging::TFE3 (7030),mut::damaging::NRK (203447),mut::hotspot::APC (324),mut::damaging::MACF1 (23499),mut::damaging::SVIL (6840),mut::damaging::ANK3 (288),mut::damaging::ARID2 (196528),mut::damaging::BRCA2 (675),mut::damaging::ZC3H13 (23091),mut::damaging::PIK3R1 (5295),mut::damaging::WNK2 (65268),mut::damaging::RP1 (6101),mut::damaging::PKHD1L1 (93035),mut::damaging::RAB40A (142684),mut::damaging::NRAS (4893),mut::damaging::KRAS (3845),mut::damaging::ERBB3 (2065),mut::damaging::ERBB2 (2064),mut::damaging::ERBB4 (2066),mut::damaging::PIK3CA (5290),mut::damaging::EGFR (1956),mut::damaging::MET (4233),mut::damaging::BRAF (673),mut::hotspot::NRAS (4893),mut::hotspot::ERBB3 (2065),mut::hotspot::ERBB2 (2064),mut::hotspot::ERBB4 (2066),mut::hotspot::EGFR (1956),mut::hotspot::MET (4233),cn::MYC (4609),cn::MIEN1 (84299),cn::GRB7 (2886),cn::ERBB2 (2064),cn::PGAP3 (93210),cn::TCAP (8557),cn::PNMT (5409),cn::MYCN (4613),cn::SEC61G (23480),cn::FGF19 (9965),cn::CCND1 (595),cn::LTO1 (220064),cn::STARD3 (10948),cn::PPP1R1B (84152),cn::FADD (8772),cn::POU5F1B (5462),cn::EGFR (1956),cn::NEUROD2 (4761),cn::CCL3L3 (414062),cn::MYEOV (26579),cn::IKZF3 (22806),cn::FGF4 (2249),cn::ENSG00000260861,cn::KRTAP9-6 (100507608),cn::ACOT1 (641371),cn::FGF3 (2248),cn::SIRPB1 (10326),cn::ANO1 (55107),cn::ENSG00000264545,cn::LRATD2 (157638),cn::CDKN2A (1029),cn::VSTM2A (222008),cn::KRAS (3845),cn::CDKN2B (1030),cn::SMIM38 (107984345),cn::CTTN (2017),cn::LCE3B (353143),cn::ETFRF1 (144363),cn::GSTM1 (2944),cn::MTAP (4507),cn::TSPAN31 (6302),cn::AGAP2 (116986),cn::LANCL2 (55915),cn::PPFIA1 (8500),cn::CYRIA (81553),cn::LCE3C (353144),cn::VOPP1 (81552),cn::CDK4 (1019),cn::UGT2B17 (7367),cn::OR4P4 (81300),cn::OR4S2 (219431),cn::ZPBP2 (124626),cn::OR4C11 (219429),cn::SIGLEC5 (8778),cn::DMRTA1 (63951),cn::ENSG00000268500,cn::OR4C6 (219432),cn::YAP1 (10413),cn::BTNL3 (10917),cn::OS9 (10956),cn::LCE1D (353134),cn::DTX3 (196403),cn::ARHGEF25 (115557),cn::ENSG00000287725,cn::IGHMBP2 (3508),cn::ENSG00000287908,cn::CFAP300 (85016),cn::MMP7 (4316),cn::MRGPRD (116512),cn::MRGPRF (116535),cn::B4GALNT1 (2583),cn::SIGLEC14 (100049587),cn::MMP27 (64066),cn::RASSF8 (11228),cn::CD44 (960),cn::IRAG2 (4033),cn::MMP8 (4317),cn::PIP4K2C (79837),cn::IFNE (338376),cn::OR4K5 (79317),cn::BIRC3 (330),cn::BCAT1 (586),cn::SLC1A2 (6506),cn::MMP20 (9313),cn::IFNA8 (3445),cn::TPCN2 (219931),cn::LMNTD1 (160492),cn::OR4K2 (390431),cn::KLHL9 (55958),cn::OR4K1 (79544),cn::NDUFC2 (4718),cn::INTS13 (55726),cn::BHLHE41 (79365),cn::TMEM123 (114908),cn::SLC35E3 (55508),cn::TRIB1 (10221),cn::PDHX (8050),cn::IFNA2 (3440),cn::KCTD14 (65987),cn::MDM2 (4193),cn::MARCHF9 (92979),cn::HEATR4 (399671),cn::IFNA6 (3443),cn::CYP27B1 (1594),cn::UPK3B (105375355),cn::SSPN (8082),cn::NDUFC2-KCTD14 (100532726),cn::DNAI7 (55259),cn::NFIB (4781),cn::FGFR1OP2 (26127),cn::RSF1 (51773),cn::CCN4 (8840),cn::OR52N5 (390075),cn::EEF1AKMT3 (25895),cn::SOX4 (6659),cn::METTL1 (4234),cn::MRPL21 (219927),cn::OR2T10 (127069),cn::C12orf71 (728858),cn::DCUN1D5 (84259),cn::ERBB3 (2065),cn::MET (4233),cn::PIK3CA (5290),cn::BRAF (673),cn::PTEN (5728),cn::ERBB4 (2066),cn::NRAS (4893),sig::MSIScore,sig::Aneuploidy,sig::Ploidy,sig::WGD,sig::CIN,sig::LoHFraction,meta::lineage
ACH-000445,12.155684,1.4428746,11.7284775,9.478608,1.4087119,0.11515846,0.48782486,5.833639,3.0939183,8.335605,1.2984648,2.227701,0.5867119,1.8916796,8.422603,1.3331547,1.684711,1.6418003,11.721061,1.6878669,10.726201,1.3576252,0.63704354,8.909809,1.6944345,0.22568336,0.9516564,0.62550056,0.8345292,10.171715,0.19590944,6.265024,9.161129,1.3119797,0.52228075,1.1729803,7.3245406,0.46597657,5.453261,9.312504,0.6053265,9.098572,2.2075524,2.3703623,0.3178042,1.1033096,9.916148,2.6730657,7.065195,0.92316747,0.21093242,5.1115904,3.641858,6.56809,1.626869,0.76024735,4.9356484,2.6432674,8.031649,5.6488132,0.51623106,5.8058496,7.191405,2.37046,8.280121,1.3133794,0.3435761,0.61510646,0.09287044,4.8218784,4.065374,2.8657386,1.6987252,5.4371843,3.7824504,7.3642135,5.8700614,0.54770845,1.7157089,3.6400888,7.8649535,5.047656,8.461393,8.812851,0.5043387,8.046851,0.8261795,0.93178517,0.31342813,2.6505876,7.336792,5.4007154,0.25902176,5.7798114,6.938074,7.610781,0.24275005,6.555792,1.4910219,0.7786367,7.249597,1.0741012,1.231248,3.866453,0.6488023,5.758327,3.1930842,0.44003475,0.104248084,3.3828886,6.1228013,1.4350204,3.6316514,12.031422,0.5660894,6.8084364,4.1459465,6.5478554,1.4720354,1.0240217,4.221243,5.019742,2.8930106,3.1915169,1.2646925,3.428357,4.4858003,9.249952,0.31365567,8.713314,8.683749,7.385103,8.611069,0.24254154,2.5360081,7.0913825,0.10668065,0.6769128,7.7674828,1.787934,3.8858185,7.7546,4.662707,7.325539,6.1538906,1.7730342,4.3823905,6.597215,4.277962,0.091577984,3.5426543,0.23668608,0.68846774,2.8333557,1.12497,0.48459396,0.44945785,0.84984636,6.4164343,0.16694805,0.15432008,0.19925208,6.8144608,0.3956979,0.6010584,7.011585,0.38736033,3.1799726,10.575199,2.9758925,0.42512518,6.410443,8.673125,0.11831852,6.9867296,6.250818,1.3517922,6.0974064,2.0314233,6.636873,5.591467,4.771183,4.853806,8.981653,5.496814,3.9558148,8.720344,7.4601936,0.4763568,5.412626,2.9559636,0.6526324,3.6952922,0.936575,4.282047,4.6846337,1.0679485,7.0406404,3.9748504,6.8538585,7.416147,6.1951666,11.661489,7.3258452,6.057929,4.5176725,8.12016,8.819339,0.23636404,0.31732723,0.0,3.9159129,4.771949,6.632482,2.9305122,0.84278417,5.8148246,0.33470327,9.205884,0.57167,0.52401453,5.5920863,9.35534,8.177838,0.2586721,6.836745,5.0636325,5.135576,6.5888076,0.93998706,7.0483994,1.5896677,3.11511,4.0494127,0.19554666,9.428164,2.1926835,0.11663091,6.892901,5.2460737,6.2045693,3.4619215,0.0,6.2172637,0.11172578,1.19304,4.208517,4.116922,0.23642159,3.6857944,1.3796598,0.6607689,0.19544965,0.4190189,0.2102704,5.7105036,3.3661754,4.6495175,0.07435335,0.057418384,1.3319746,3.4851305,0.1150439,5.709448,6.9280744,7.9962306,0.7148442,0.4174988,7.2365403,5.306459,1.0867226,0.2768361,5.2734113,1.8914697,1.1138271,6.5914955,0.11557265,2.4063787,4.962702,1.6264298,4.363578,8.238567,0.70809805,2.7468395,0.80314934,2.775316,0.4551549,0.82853895,9.759797,5.1314,3.06596,7.6219125,3.077701,4.339294,2.974812,6.3738885,0.061573,9.316881,0.388184,5.1023726,5.9619913,4.5099807,4.507021,4.372061,5.599624,3.6009595,5.716497,0.019919636,6.0621886,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1106174,0.7574348,0.8105914,0.76007277,0.7479766,0.74442893,0.71880496,1.0129987,1.9255376,0.97141117,0.9516204,0.9722708,0.77436346,0.76337576,0.988842,1.1359113,1.8941426,0.71612716,0.8180446,0.962991,0.8029473,0.93940836,0.03307392,0.0008935398,0.022508867,0.908091,0.008595852,0.95219827,0.0007625846,1.1288599,1.4433631e-06,1.850163,1.1211452,1.4457662e-06,0.98519444,0.95287645,0.00016658926,1.1293299,0.10587792,0.03024224,0.92002404,0.8711158,1.4588774,0.97699875,1.0193764,1.4662531e-06,1.4486982,0.9175468,0.0020118665,0.91418785,0.87064767,0.78221947,0.93507504,0.006276157,1.1228079,0.008834211,0.94406474,0.9678295,0.9776136,0.92366487,0.86704195,0.88781995,0.92308486,0.94778645,0.94045156,0.88779193,0.988688,0.99033344,0.9232134,0.9311068,0.8809521,0.0005054702,1.024619,1.1717898,1.1217109,1.1221628,0.99517035,0.8982548,1.0832204,0.7706619,0.9996893,1.1252048,1.1463238,1.0167409,1.1190394,0.9438866,1.1101617,0.68955076,1.1587377,0.7164598,0.9802782,1.1694645,1.1352668,0.9966288,0.8860459,1.1503178,1.135574,1.141838,0.9746675,0.88351536,0.90090126,0.37953642,1.1185819,0.9083484,0.95310926,1.1662165,0.9673552,1.1085821,1.1114708,1.1447402,0.9828191,1.1384848,1.1143935,0.9226199,1.145139,0.90323305,0.9602401,1.1724862,1.1684945,0.9842598,0.8504048,1.058029,1.3750392,1.1714801,1.2045857,0.9345848,1.0703278,3.05,,,,,,cns/brain
