model_id,expr::SPARC (6678),expr::KRT19 (3880),expr::VIM (7431),expr::SPP1 (6696),expr::UCHL1 (7345),expr::RPS4Y1 (6192),expr::TACSTD2 (4070),expr::KRT17 (3872),expr::MT1E (4493),expr::AGR2 (10551),expr::KRT7 (3855),expr::KRT5 (3852),expr::FXYD3 (5349),expr::FN1 (2335),expr::IFI27 (3429),expr::S100A14 (57402),expr::COL1A2 (1278),expr::EPCAM (4072),expr::S100P (6286),expr::SPINT2 (10653),expr::C19orf33 (64073),expr::GPX2 (2877),expr::AKR1C2 (1646),expr::NNMT (4837),expr::CDKN2A (1029),expr::LCN2 (3934),expr::ALDH1A1 (216),expr::TGFBI (7045),expr::EFEMP1 (2202),expr::MAL2 (114569),expr::THY1 (7070),expr::IGFBP7 (3490),expr::RAB25 (57111),expr::MMP1 (4312),expr::SLPI (6590),expr::SERPINE1 (5054),expr::MAGEA3 (4102),expr::CLDN4 (1364),expr::ALDH3A1 (218),expr::MMP2 (4313),expr::KRT81 (3887),expr::AKR1C3 (8644),expr::IFITM1 (8519),expr::CDH1 (999),expr::ELF3 (1999),expr::TFPI2 (7980),expr::IGFBP3 (3486),expr::SFN (2810),expr::XAGE1A (653220),expr::KRT8 (3856),expr::CLDN7 (1366),expr::ADIRF (10974),expr::CD24 (100133941),expr::CRIP1 (1396),expr::BASP1 (10409),expr::MAGEA4 (4103),expr::KRT6A (3853),expr::MAGEA6 (4105),expr::AKR1C1 (1645),expr::TIMP3 (7078),expr::BST2 (684),expr::CXCL1 (2919),expr::COL1A1 (1277),expr::VCAN (1462),expr::AKR1B10 (57016),expr::S100A4 (6275),expr::PLAU (5328),expr::ST14 (6768),expr::TGM2 (7052),expr::RBP1 (5947),expr::ALDH1A3 (220),expr::S100A2 (6273),expr::CYBA (1535),expr::TINAGL1 (64129),expr::S100A9 (6280),expr::LAMC2 (3918),expr::TNC (3371),expr::SRGN (5552),expr::EEF1A2 (1917),expr::GJA1 (2697),expr::MYL9 (10398),expr::CXCL8 (3576),expr::DKK1 (22943),expr::F3 (2152),expr::COL6A2 (1292),expr::COL6A3 (1293),expr::SPOCK1 (6695),expr::CCL2 (6347),expr::SERPINE2 (5270),expr::CDH3 (1001),expr::AREG (374),expr::LOXL2 (4017),expr::CST6 (1474),expr::TSPAN8 (7103),expr::FSTL1 (11167),expr::G0S2 (50486),expr::THBS1 (7057),expr::C3 (718),expr::KLK6 (5653),expr::EDIL3 (10085),expr::ANXA3 (306),expr::SPINT1 (6692),expr::FGFBP1 (9982),expr::ANXA8 (653145),expr::PRAME (23532),expr::COL3A1 (1281),expr::CAV1 (857),expr::C15orf48 (84419),expr::SDC2 (6383),expr::MLPH (79083),expr::CD74 (972),expr::LUM (4060),expr::SAA1 (6288),expr::IGFBP2 (3485),expr::GPNMB (10457),expr::COL4A1 (1282),expr::EHF (26298),expr::IGFBP5 (3488),expr::TSPAN1 (10103),expr::MGST1 (4257),expr::CLDN1 (9076),expr::DKK3 (27122),expr::S100B (6285),expr::SLC43A3 (29015),expr::CRYAB (1410),expr::LAMA4 (3910),expr::ESRP1 (54845),expr::COL4A2 (1284),expr::COL5A2 (1290),expr::MMP7 (4316),expr::GAGE12F (100008586),expr::DMKN (93099),expr::MALL (7851),expr::FST (10468),expr::TM4SF1 (4071),expr::PRSS8 (5652),expr::IL32 (9235),expr::ITGB4 (3691),expr::PXDN (7837),expr::PLAC8 (51316),expr::QPRT (23475),expr::LAD1 (3898),expr::COL17A1 (1308),expr::SERPINB5 (5268),expr::SULF2 (55959),expr::CD70 (970),expr::IL18 (3606),expr::AXL (558),expr::KRT18 (3875),expr::KRT14 (3861),expr::ANXA8L1 (728113),expr::PLAT (5327),expr::MAGEA12 (4111),expr::CPA4 (51200),expr::TPM2 (7169),expr::ANPEP (290),expr::XAGE1B (653067),expr::TRIM29 (23650),expr::CAVIN3 (112464),expr::IL6 (3569),expr::CRABP2 (1382),expr::SNCA (6622),expr::PDZK1IP1 (10158),expr::SERPINB2 (5055),expr::MPZL2 (10205),expr::IGFBP4 (3487),expr::COL5A1 (1289),expr::PEG10 (23089),expr::LY6K (54742),expr::EREG (2069),expr::PLIN2 (123),expr::TSTD1 (100131187),expr::FBN1 (2200),expr::SMIM22 (440335),expr::CD44 (960),expr::ANKRD1 (27063),expr::CEACAM6 (4680),expr::MEST (4232),expr::MMP14 (4323),expr::SCNN1A (6337),expr::BEX1 (55859),expr::CDH2 (1000),expr::LSR (51599),expr::WFDC2 (10406),expr::IFI16 (3428),expr::MCAM (4162),expr::GDF15 (9518),expr::LGALS1 (3956),expr::ASS1 (445),expr::AKR1B1 (231),expr::CTAG2 (30848),expr::GYPC (2995),expr::CES1 (1066),expr::LOX (4015),expr::PTGES (9536),expr::DPYSL3 (1809),expr::KRT13 (3860),expr::KYNU (8942),expr::S100A1 (6271),expr::GPRC5A (9052),expr::EMP1 (2012),expr::APOE (348),expr::EMP3 (2014),expr::CCDC80 (151887),expr::IFI44 (10561),expr::ADGRF1 (266977),expr::TNFRSF6B (8771),expr::TMPRSS4 (56649),expr::COL12A1 (1303),expr::CCN2 (1490),expr::QPCT (25797),expr::S100A6 (6277),expr::PI3 (5266),expr::IFITM2 (10581),expr::CXCL5 (6374),expr::AQP3 (360),expr::CADM1 (23705),expr::NUPR1 (26471),expr::PRSS3 (5646),expr::ARHGDIB (397),expr::SNRPN (6638),expr::HLA-B (3106),expr::LCP1 (3936),expr::EPS8L2 (64787),expr::MAGEA2 (4101),expr::LAMB3 (3914),expr::KLK5 (25818),expr::SRPX (8406),expr::IL1B (3553),expr::TUBA1A (7846),expr::L1CAM (3897),expr::PLBD1 (79887),expr::SERPINA1 (5265),expr::CDA (978),expr::COL8A1 (1295),expr::TFPI (7035),expr::DDX3Y (8653),expr::PTX3 (5806),expr::KLK10 (5655),expr::EIF1AY (9086),expr::VAMP8 (8673),expr::PDLIM4 (8572),expr::CSAG1 (158511),expr::FBLN1 (2192),expr::GPX3 (2878),expr::STC2 (8614),expr::ACKR3 (57007),expr::TUSC3 (7991),expr::PRSS22 (64063),expr::MIA (8190),expr::RAB34 (83871),expr::RAMP1 (10267),expr::ITGB3 (3690),expr::CTHRC1 (115908),expr::FABP5 (2171),expr::SNCG (6623),expr::CSTA (1475),expr::AP1M2 (10053),expr::JUP (3728),expr::TNFSF10 (8743),expr::CYP24A1 (1591),expr::RGS4 (5999),expr::MYEOV (26579),expr::MFAP2 (4237),expr::ABCC3 (8714),expr::PTN (5764),expr::CALB1 (793),expr::IGFBP6 (3489),expr::CD68 (968),expr::RHOD (29984),expr::MME (4311),expr::BCAT1 (586),expr::IRF6 (3664),expr::NRCAM (4897),expr::CDH11 (1009),expr::PMP22 (5376),expr::MFAP5 (8076),expr::COL6A1 (1291),expr::TMEM98 (26022),expr::P3H2 (55214),expr::TUBB2B (347733),expr::CAV2 (858),expr::PTHLH (5744),expr::LDHB (3945),expr::RARRES2 (5919),expr::LDOC1 (23641),expr::ERBB3 (2065),expr::NT5E (4907),expr::NLRP2 (55655),expr::CCN1 (3491),expr::COL11A1 (1301),expr::SFRP1 (6422),expr::TNFAIP2 (7127),expr::PMEL (6490),expr::NRG1 (3084),expr::C1S (716),expr::KCNMA1 (3778),expr::LYZ (4069),expr::PROM2 (150696),expr::BMP4 (652),expr::MAP2K2 (5605),expr::KRAS (3845),expr::SPRY2 (10253),expr::DUSP6 (1848),expr::EGFR (1956),expr::BRAF (673),expr::MAP2K1 (5604),expr::NF1 (4763),expr::NRAS (4893),mut::hotspot::TP53 (7157),mut::damaging::TP53 (7157),mut::damaging::CDKN2A (1029),mut::damaging::PTEN (5728),mut::hotspot::KRAS (3845),mut::damaging::ARID1A (8289),mut::hotspot::TERT (7015),mut::damaging::SMARCA4 (6597),mut::damaging::TTN (7273),mut::damaging::SPATA22 (84690),mut::damaging::LINC02900 (340073),mut::damaging::RB1 (5925),mut::damaging::NF1 (4763),mut::damaging::ACVR2A (92),mut::damaging::KMT2D (8085),mut::damaging::SLK (9748),mut::damaging::SMAD4 (4089),mut::damaging::APC (324),mut::damaging::TGFBR2 (7048),mut::damaging::SPAG8 (26206),mut::damaging::PDS5B (23047),mut::damaging::STK11 (6794),mut::damaging::NF2 (4771),mut::hotspot::BRAF (673),mut::hotspot::CDKN2A (1029),mut::damaging::KMT2C (58508),mut::damaging::JAK1 (3716),mut::hotspot::PIK3CA (5290),mut::hotspot::PTEN (5728),mut::damaging::LRP1B (53353),mut::damaging::EP300 (2033),mut::damaging::BCORL1 (63035),mut::damaging::MBD6 (114785),mut::damaging::MUC16 (94025),mut::damaging::ARID1B (57492),mut::damaging::CREBBP (1387),mut::damaging::ZFHX3 (463),mut::damaging::FAT1 (2195),mut::damaging::VHL (7428),mut::damaging::SPANXN4 (441525),mut::damaging::CCDST (112268240),mut::damaging::MUC19 (283463),mut::damaging::KMT2B (9757),mut::damaging::FSIP2 (401024),mut::damaging::SYNE1 (23345),mut::damaging::BCOR (54880),mut::damaging::SETD2 (29072),mut::damaging::PCLO (27445),mut::damaging::KEAP1 (9817),mut::damaging::MSH6 (2956),mut::damaging::PIK3R1 (5295),mut::damaging::DOCK3 (1795),mut::damaging::RP1 (6101),mut::damaging::RYR2 (6262),mut::damaging::INPPL1 (3636),mut::damaging::MSH3 (4437),mut::hotspot::APC (324),mut::damaging::DNAH5 (1767),mut::damaging::LINC02138 (400558),mut::hotspot::SMAD4 (4089),mut::hotspot::STK11 (6794),mut::damaging::RNF43 (54894),mut::damaging::NOTCH1 (4851),mut::damaging::JAKMIP3 (282973),mut::hotspot::NFE2L2 (4780),mut::damaging::APOB (338),mut::damaging::CSMD3 (114788),mut::damaging::NEB (4703),mut::damaging::WDTC1 (23038),mut::damaging::RPL22 (6146),mut::damaging::SZT2 (23334),mut::damaging::WNK2 (65268),mut::damaging::PKHD1L1 (93035),mut::damaging::B2M (567),mut::damaging::KDM6A (7403),mut::damaging::SLITRK2 (84631),mut::damaging::MACF1 (23499),mut::damaging::COL11A1 (1301),mut::damaging::AFDN (4301),mut::damaging::SVIL (6840),mut::damaging::LMTK3 (114783),mut::damaging::AKAP9 (10142),mut::damaging::FBXW7 (55294),mut::damaging::SUPT20H (55578),mut::damaging::KMT2A (4297),mut::damaging::LRRIQ1 (84125),mut::damaging::CCDC168 (643677),mut::damaging::RYR3 (6263),mut::damaging::USP6 (9098),mut::damaging::CFAP65 (255101),mut::damaging::BSN (8927),mut::damaging::ARSJ (79642),mut::damaging::BRD3 (8019),mut::damaging::MKI67 (4288),mut::damaging::TNRC18 (84629),mut::damaging::DNAH14 (127602),mut::damaging::LRRK2 (120892),mut::damaging::DST (667),mut::damaging::VPS13B (157680),mut::damaging::USH2A (7399),mut::damaging::DOP1B (9980),mut::damaging::CECR2 (27443),mut::damaging::PKDREJ (10343),mut::damaging::CACNA1E (777),mut::damaging::ZC3H13 (23091),mut::damaging::NCOR1 (9611),mut::damaging::BAHCC1 (57597),mut::damaging::HMCN1 (83872),mut::damaging::ZFHX4 (79776),mut::damaging::AXIN1 (8312),mut::damaging::TRMT9B (57604),mut::damaging::RAB40A (142684),mut::damaging::SORCS3 (22986),mut::damaging::ZNF609 (23060),mut::damaging::BRCA1 (672),mut::damaging::MLH1 (4292),mut::damaging::PBRM1 (55193),mut::damaging::ZNF711 (7552),mut::damaging::CCDC73 (493860),mut::damaging::SETD1B (23067),mut::damaging::NRAS (4893),mut::damaging::KRAS (3845),mut::damaging::DUSP6 (1848),mut::damaging::SPRY2 (10253),mut::damaging::MAP2K1 (5604),mut::damaging::EGFR (1956),mut::damaging::BRAF (673),mut::hotspot::NRAS (4893),mut::hotspot::MAP2K1 (5604),mut::hotspot::NF1 (4763),mut::hotspot::EGFR (1956),cn::MYC (4609),cn::MIEN1 (84299),cn::ERBB2 (2064),cn::PGAP3 (93210),cn::GRB7 (2886),cn::TCAP (8557),cn::PNMT (5409),cn::STARD3 (10948),cn::PPP1R1B (84152),cn::IKZF3 (22806),cn::POU5F1B (5462),cn::ZPBP2 (124626),cn::NEUROD2 (4761),cn::MDM2 (4193),cn::CCL3L3 (414062),cn::FADD (8772),cn::LRATD2 (157638),cn::FGF4 (2249),cn::FGF19 (9965),cn::KRAS (3845),cn::LTO1 (220064),cn::CCND1 (595),cn::ETFRF1 (144363),cn::MYEOV (26579),cn::ENSG00000260861,cn::KRTAP9-6 (100507608),cn::ACOT1 (641371),cn::FGF3 (2248),cn::ANO1 (55107),cn::SIRPB1 (10326),cn::ENSG00000264545,cn::CDKN2A (1029),cn::LCE3B (353143),cn::SEC61G (23480),cn::MYCN (4613),cn::LCE3C (353144),cn::SMIM38 (107984345),cn::MTAP (4507),cn::GSTM1 (2944),cn::CDK4 (1019),cn::CDKN2B (1030),cn::TSPAN31 (6302),cn::CTTN (2017),cn::UGT2B17 (7367),cn::PPFIA1 (8500),cn::TRIB1 (10221),cn::ORMDL3 (94103),cn::AGAP2 (116986),cn::GSDMB (55876),cn::SLC35E3 (55508),cn::LRRC3C (100505591),cn::CD44 (960),cn::GSDMA (284110),cn::CDK6 (1021),cn::IRAG2 (4033),cn::YAP1 (10413),cn::ENSG00000287725,cn::MRGPRD (116512),cn::CFAP300 (85016),cn::CDK12 (51755),cn::RNF139 (11236),cn::RPL19 (6143),cn::OR4P4 (81300),cn::MARCHF9 (92979),cn::MRGPRF (116535),cn::SIGLEC5 (8778),cn::OR4S2 (219431),cn::ENSG00000268500,cn::OR4C11 (219429),cn::CYP27B1 (1594),cn::SLC1A2 (6506),cn::TPCN2 (219931),cn::CSF3 (1440),cn::EEF1AKMT3 (25895),cn::METTL1 (4234),cn::OR4C6 (219432),cn::OS9 (10956),cn::DMRTA1 (63951),cn::MMP7 (4316),cn::PDHX (8050),cn::ZNF572 (137209),cn::TRMT12 (55039),cn::IGHMBP2 (3508),cn::PIP4K2C (79837),cn::OR4K5 (79317),cn::WASHC5 (9897),cn::SQLE (6713),cn::NSMCE2 (286053),cn::DTX3 (196403),cn::ARHGEF25 (115557),cn::ENSG00000287908,cn::KLHL38 (340359),cn::NT5C3B (115024),cn::NDUFB9 (4715),cn::SIGLEC14 (100049587),cn::MMP27 (64066),cn::B4GALNT1 (2583),cn::BTNL3 (10917),cn::FAM133B (257415),cn::LCE1D (353134),cn::CACNB1 (782),cn::FKBP10 (60681),cn::MMP8 (4317),cn::OR4K2 (390431),cn::MTSS1 (9788),cn::DNAI7 (55259),cn::EHF (26298),cn::OR4K1 (79544),cn::TMEM65 (157378),cn::BIRC3 (330),cn::MMP20 (9313),cn::EGFR (1956),cn::ANXA13 (312),cn::FBXO32 (114907),cn::ELF5 (2001),cn::IFNE (338376),cn::NTAQ1 (55093),cn::P3H4 (10609),cn::BCAT1 (586),cn::ENSG00000257921,cn::MAP2K2 (5605),cn::SPRY2 (10253),cn::DUSP6 (1848),cn::BRAF (673),cn::MAP2K1 (5604),cn::NF1 (4763),cn::NRAS (4893),sig::MSIScore,sig::Aneuploidy,sig::Ploidy,sig::WGD,sig::CIN,sig::LoHFraction,meta::lineage
ACH-000352,1.2064307,12.178923,1.4949327,0.9496627,1.21433,0.7465372,5.728759,1.3755066,8.030087,4.5421653,3.9639087,1.1372675,8.270005,5.1735153,2.460082,5.2135377,0.6377883,7.485966,2.5941854,10.158243,3.4177108,1.6041472,0.40060788,0.2987463,5.277189,1.1170367,0.35932437,1.9040717,7.090123,8.538701,0.34208477,1.8019491,6.991522,1.1297314,1.0508012,0.42913064,8.566659,8.105699,0.6897661,0.33793712,1.1971797,0.7921165,1.4686719,8.684521,6.6586685,1.574431,0.6560945,0.8614147,7.7920876,12.767258,6.1323957,7.7726774,8.320282,1.540558,0.42699358,0.30673003,1.0256667,7.7543063,0.8965532,0.37128562,7.7625017,0.72471225,4.339066,0.24383357,0.27243772,2.0332222,0.88539785,5.9103513,0.6263681,4.3806534,1.3922844,1.2031761,3.7608702,1.5263243,1.6605042,1.1631573,0.26353806,0.5326581,8.503106,5.879218,3.453071,0.7507849,8.283626,3.6313138,1.2468702,0.16533314,0.9211019,1.1017979,1.0611264,4.6498337,5.0428805,1.1842422,1.7414281,0.35263988,3.8619058,0.28055373,3.8614492,0.79255223,0.21752977,2.825985,2.9890263,6.2214384,0.2035357,0.26912892,4.1778064,0.075644895,4.3253,1.1607912,8.439714,7.4974766,1.1795238,0.1503517,0.5755398,9.082912,2.4171262,0.15940055,3.7079334,8.64403,2.6549053,8.7858515,1.176961,0.7936046,0.09002144,2.2300246,3.4820995,0.27132887,7.084107,0.9372909,1.2734264,0.24473,0.81130826,4.5074778,0.31338286,0.13347015,6.52695,5.70235,0.6808806,3.7689042,3.879686,0.5684962,5.142846,4.2867775,0.4094724,0.5920135,3.919445,0.18351701,1.6452267,0.29347524,11.185471,1.5031248,0.35515952,0.3903221,7.0803165,1.7834357,1.5204524,0.3943528,6.1004457,0.42271525,0.046727125,0.24977784,9.796417,0.13921013,0.10017166,0.10966411,4.0388575,7.4412513,2.3303204,7.553422,0.2028001,0.30675918,4.9294267,7.677205,0.15742666,2.669521,7.400128,0.18396537,1.2245836,5.93529,0.87625563,4.6449924,0.29003862,0.15254949,7.3746047,0.9337932,0.33228517,1.2390375,2.1782079,8.406018,8.805815,5.486396,7.719286,0.10139728,0.12060542,0.35087514,7.915043,0.5579815,6.139232,3.139106,5.982793,4.4235783,2.2198098,2.509749,1.9676629,0.8024133,3.2942898,1.6112007,0.0,0.08428609,7.7754326,3.0979326,2.466567,3.9146984,0.8381789,1.3007388,0.29562783,0.32246584,3.4292932,3.6308014,0.07801952,6.363399,0.23413463,5.370816,4.2646413,7.805892,6.5929804,2.1981766,0.06479871,0.36441666,0.46392268,7.6885023,3.8684793,4.742114,1.7558746,0.07452736,0.15639661,2.0885894,0.21284571,0.189798,0.71727437,0.15244824,8.656379,0.061960023,6.3300133,3.325654,3.2111056,7.5133247,6.204933,4.3956866,4.4780335,0.81436914,0.26451722,4.589146,0.092218265,1.9427097,5.7347393,2.627887,1.4701412,6.181814,8.196857,1.9617418,2.1414917,0.077497326,1.2144979,4.941393,2.7809567,0.037009638,0.29862547,0.33429483,0.5190255,6.555333,0.16404092,1.2619098,6.0762663,3.5576675,0.18386504,1.5706524,0.03716712,1.8515033,1.3848842,0.2547573,0.34731188,4.2112303,0.18574986,7.8529477,0.42571172,6.7712383,6.4988127,0.19757608,6.076856,7.3585544,0.02073189,0.06999219,1.8572724,1.3310516,2.7359836,1.2223347,5.2544694,0.5329303,5.055608,2.5989892,6.153264,4.093518,0.5855366,4.330716,2.5713565,2.9332025,5.9437222,4.30546,4.904248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0615582,0.53441113,0.6366574,0.6051173,0.58759195,0.5573325,0.72587997,0.6377746,0.61007327,0.7222795,1.9729561,0.72016174,0.6901273,1.4792268,0.6041683,1.3029083,1.9897653,1.3235346,1.2728196,1.0504502,1.3708402,1.278425,1.0284923,1.2898619,0.017475648,0.6144816,1.0068707,1.3486058,1.2309654,0.0053162603,0.930052,0.9380968,0.94379777,1.1339375,1.0972923,0.65557754,1.1989647,0.9245787,0.1074364,1.052157,0.9284417,1.0037752,1.3053764,0.13108875,1.2808797,2.064327,0.56484634,1.0372605,0.66972023,1.460939,0.60981196,1.5824842,0.63559127,1.1103914,1.0486033,0.9490478,1.253725,1.2939748,0.9524825,0.7040175,2.1082323,0.6736226,0.8991951,1.0606105,1.1551086,0.008080969,0.9158909,0.011289364,0.9673216,1.0288196,1.5721226,1.2444328,0.549435,1.1159546,1.1110781,0.94678223,1.0983691,0.9351156,0.8789777,1.5776718,2.0192857,2.0258899,1.3115178,1.0119328,1.024457,2.0268707,2.079059,1.9846356,1.0032864,0.9647172,1.0285789,2.0961504,1.1332638,1.9713242,0.0005054702,0.9112334,1.0552728,0.47821185,1.1195338,1.3050568,0.6457686,1.1536375,0.89913946,1.0476227,1.9824615,1.0640574,1.5929602,0.93148535,2.0334558,0.98150826,0.91098946,1.1125546,1.985824,2.0248866,1.6017308,0.9158458,2.084581,1.1118243,1.0482421,1.1233239,0.8940685,0.6181784,1.5334555,1.1101568,1.1222055,0.7195131,1.1068413,1.61,25.0,3.9365284,1.0,0.6969354,0.32598203,breast
